company_id,employee_id,ai_tool_id,license_type,assigned_date,expiration_date,license_status
C04,C04-E0059,T01,Professional,2025-07-03,,Ativa
C04,C04-E0026,T01,Standard,2025-07-26,2026-07-26,Expirada
C04,C04-E0092,T01,Professional,2025-07-05,,Ativa
C04,C04-E0038,T01,Professional,2025-07-25,2026-07-25,Ativa
C04,C04-E0057,T01,Enterprise,2025-07-01,2026-07-01,Ativa
C04,C04-E0070,T01,Standard,2025-07-15,2026-07-15,Ativa
C04,C04-E0044,T01,Enterprise,2025-06-26,,Ativa
C04,C04-E0049,T01,Professional,2025-07-26,2026-07-26,Expirada
C04,C04-E0093,T01,Standard,2025-08-02,2026-08-02,Ativa
C04,C04-E0055,T01,Enterprise,2025-07-07,,Ativa
C04,C04-E0006,T01,Professional,2025-07-12,2026-07-12,Expirada
C04,C04-E0004,T01,Enterprise,2025-07-10,2026-07-10,Expirada
C04,C04-E0056,T01,Standard,2025-07-15,2026-07-15,Expirada
C04,C04-E0099,T01,Enterprise,2025-07-07,2026-07-07,Expirada
C04,C04-E0009,T01,Standard,2025-07-19,2026-07-19,Expirada
C04,C04-E0072,T01,Enterprise,2025-06-05,2026-06-05,Expirada
C04,C04-E0053,T01,Enterprise,2025-07-05,,Ativa
C04,C04-E0062,T01,Professional,2025-07-23,2026-07-23,Expirada
C04,C04-E0050,T01,Professional,2025-06-12,,Ativa
C04,C04-E0077,T01,Enterprise,2025-07-08,,Ativa
C04,C04-E0102,T01,Professional,2025-07-15,,Ativa
C04,C04-E0029,T01,Standard,2025-07-10,2026-07-10,Ativa
C04,C04-E0095,T01,Professional,2025-07-05,,Ativa
C04,C04-E0040,T01,Professional,2025-06-15,2026-06-15,Expirada
C04,C04-E0090,T01,Professional,2025-06-23,2026-06-23,Ativa
C04,C04-E0089,T01,Professional,2025-06-26,2026-06-26,Ativa
C04,C04-E0104,T01,Standard,2025-06-19,,Ativa
C04,C04-E0012,T01,Professional,2025-06-14,2026-06-14,Expirada
C04,C04-E0030,T01,Professional,2025-07-16,2026-07-16,Expirada
C04,C04-E0042,T01,Enterprise,2025-08-01,,Ativa
C04,C04-E0087,T01,Standard,2025-07-30,2026-07-30,Expirada
C04,C04-E0019,T01,Standard,2025-06-23,2026-06-23,Ativa
C04,C04-E0054,T01,Standard,2025-07-30,2026-07-30,Expirada
C04,C04-E0001,T01,Standard,2025-07-15,2026-07-15,Ativa
C04,C04-E0005,T01,Professional,2025-07-21,2026-07-21,Ativa
C04,C04-E0003,T01,Enterprise,2025-06-14,,Ativa
C04,C04-E0041,T01,Standard,2025-07-20,2026-07-20,Ativa
C04,C04-E0063,T01,Standard,2025-07-24,2026-07-24,Ativa
C04,C04-E0036,T01,Enterprise,2025-07-05,2026-07-05,Expirada
C04,C04-E0025,T01,Standard,2025-07-21,2026-07-21,Ativa
C04,C04-E0098,T01,Professional,2025-06-26,2026-06-26,Ativa
C04,C04-E0065,T01,Enterprise,2025-07-04,,Ativa
C04,C04-E0096,T01,Enterprise,2025-07-06,,Ativa
C04,C04-E0066,T01,Standard,2025-07-10,2026-07-10,Ativa
C04,C04-E0024,T01,Professional,2025-07-10,,Ativa
C04,C04-E0022,T01,Enterprise,2025-06-08,2026-06-08,Expirada
C04,C04-E0008,T01,Enterprise,2025-06-22,,Ativa
C04,C04-E0035,T01,Standard,2025-08-05,2026-08-05,Expirada
C04,C04-E0048,T01,Standard,2025-06-09,2026-06-09,Expirada
C04,C04-E0028,T01,Enterprise,2025-07-12,,Ativa
C04,C04-E0084,T01,Enterprise,2025-07-19,2026-07-19,Expirada
C04,C04-E0046,T01,Professional,2025-07-11,2026-07-11,Ativa
C04,C04-E0011,T01,Professional,2025-08-04,,Ativa
C04,C04-E0020,T01,Standard,2025-07-03,2026-07-03,Expirada
C04,C04-E0075,T01,Enterprise,2025-07-16,,Ativa
C04,C04-E0061,T01,Professional,2025-07-19,2026-07-19,Expirada
C04,C04-E0086,T01,Standard,2025-07-14,2026-07-14,Expirada
C04,C04-E0018,T01,Professional,2025-07-22,2026-07-22,Expirada
C04,C04-E0088,T01,Enterprise,2025-06-16,2026-06-16,Expirada
C04,C04-E0064,T01,Professional,2025-07-01,,Ativa
C04,C04-E0043,T01,Standard,2025-07-28,2026-07-28,Expirada
C04,C04-E0068,T01,Professional,2025-07-27,,Ativa
C04,C04-E0033,T01,Standard,2025-07-16,2026-07-16,Expirada
C04,C04-E0071,T01,Professional,2025-07-13,2026-07-13,Expirada
C04,C04-E0091,T01,Standard,2025-07-02,2026-07-02,Expirada
C04,C04-E0094,T01,Standard,2025-07-21,2026-07-21,Ativa
C04,C04-E0034,T01,Standard,2025-06-29,,Ativa
C04,C04-E0103,T01,Standard,2025-07-07,,Ativa
C04,C04-E0032,T01,Professional,2025-07-20,2026-07-20,Expirada
C04,C04-E0016,T01,Enterprise,2025-07-08,2026-07-08,Ativa
C04,C04-E0101,T01,Enterprise,2025-06-29,2026-06-29,Expirada
C04,C04-E0079,T01,Enterprise,2025-07-16,2026-07-16,Ativa
C04,C04-E0081,T01,Enterprise,2025-08-04,2026-08-04,Ativa
C04,C04-E0001,T11,Enterprise,2025-07-03,2026-07-03,Ativa
C04,C04-E0009,T11,Enterprise,2025-07-03,2026-07-03,Ativa
C04,C04-E0054,T11,Enterprise,2025-06-25,2026-06-25,Expirada
C04,C04-E0059,T11,Enterprise,2025-07-01,,Ativa
C04,C04-E0090,T11,Enterprise,2025-07-09,2026-07-09,Ativa
C04,C04-E0089,T04,Enterprise,2025-06-28,2026-06-28,Expirada
C04,C04-E0095,T04,Enterprise,2025-07-10,2026-07-10,Expirada
C04,C04-E0042,T04,Enterprise,2025-07-10,,Ativa
C04,C04-E0101,T04,Enterprise,2025-07-22,2026-07-22,Expirada
C04,C04-E0078,T04,Professional,2025-07-15,2026-07-15,Expirada
C04,C04-E0058,T04,Enterprise,2025-07-05,,Ativa
C04,C04-E0069,T04,Professional,2025-07-29,,Ativa
C04,C04-E0063,T04,Enterprise,2025-07-09,2026-07-09,Expirada
C04,C04-E0040,T04,Standard,2025-07-18,2026-07-18,Ativa
C04,C04-E0072,T04,Enterprise,2025-07-08,2026-07-08,Expirada
C04,C04-E0075,T04,Enterprise,2025-07-13,,Ativa
C04,C04-E0049,T04,Professional,2025-07-12,2026-07-12,Expirada
C04,C04-E0029,T04,Professional,2025-06-04,,Ativa
C04,C04-E0047,T04,Professional,2025-06-30,2026-06-30,Expirada
C04,C04-E0046,T04,Enterprise,2025-06-19,2026-06-19,Expirada
C04,C04-E0001,T04,Professional,2025-06-28,2026-06-28,Ativa
C04,C04-E0060,T04,Enterprise,2025-07-08,,Ativa
C04,C04-E0064,T04,Enterprise,2025-06-03,2026-06-03,Ativa
C04,C04-E0083,T04,Professional,2025-07-18,2026-07-18,Ativa
C04,C04-E0007,T04,Professional,2025-07-22,,Ativa
C04,C04-E0043,T04,Enterprise,2025-07-24,2026-07-24,Ativa
C04,C04-E0018,T04,Enterprise,2025-08-02,2026-08-02,Ativa
C04,C04-E0057,T04,Enterprise,2025-06-24,2026-06-24,Expirada
C04,C04-E0080,T04,Enterprise,2025-06-20,2026-06-20,Ativa
C04,C04-E0062,T04,Enterprise,2025-06-27,2026-06-27,Ativa
C04,C04-E0025,T04,Professional,2025-08-01,2026-08-01,Expirada
C04,C04-E0041,T04,Professional,2025-06-21,,Ativa
C04,C04-E0100,T04,Standard,2025-08-01,2026-08-01,Expirada
C04,C04-E0051,T04,Enterprise,2025-07-04,2026-07-04,Ativa
C04,C04-E0033,T04,Professional,2025-06-20,2026-06-20,Ativa
C04,C04-E0020,T04,Enterprise,2025-06-23,,Ativa
C04,C04-E0056,T04,Enterprise,2025-06-27,2026-06-27,Expirada
C04,C04-E0016,T04,Professional,2025-07-01,2026-07-01,Expirada
C04,C04-E0091,T04,Professional,2025-07-24,2026-07-24,Ativa
C04,C04-E0011,T04,Enterprise,2025-07-09,2026-07-09,Expirada
C04,C04-E0079,T04,Professional,2025-06-10,,Ativa
C04,C04-E0013,T04,Enterprise,2025-06-15,2026-06-15,Ativa
C04,C04-E0009,T04,Enterprise,2025-07-27,,Ativa
C04,C04-E0084,T04,Professional,2025-07-12,2026-07-12,Expirada
C04,C04-E0052,T04,Standard,2025-07-21,2026-07-21,Expirada
C04,C04-E0054,T04,Enterprise,2025-08-07,,Ativa
C04,C04-E0048,T04,Standard,2025-07-04,,Ativa
C04,C04-E0006,T04,Standard,2025-06-14,2026-06-14,Ativa
C04,C04-E0096,T04,Enterprise,2025-06-19,,Ativa
C04,C04-E0021,T04,Enterprise,2025-07-20,2026-07-20,Expirada
C04,C04-E0019,T04,Enterprise,2025-07-09,2026-07-09,Ativa
C04,C04-E0031,T04,Professional,2025-07-12,2026-07-12,Expirada
C04,C04-E0032,T04,Professional,2025-07-10,2026-07-10,Ativa
C04,C04-E0053,T04,Professional,2025-07-01,2026-07-01,Expirada
C04,C04-E0104,T04,Standard,2025-07-06,2026-07-06,Expirada
C04,C04-E0028,T04,Professional,2025-06-26,2026-06-26,Expirada
C04,C04-E0024,T04,Enterprise,2025-06-21,,Ativa
C04,C04-E0077,T04,Professional,2025-07-02,2026-07-02,Ativa
C04,C04-E0106,T04,Enterprise,2025-07-15,2026-07-15,Expirada
C04,C04-E0076,T04,Enterprise,2025-06-30,2026-06-30,Ativa
C04,C04-E0103,T04,Professional,2025-07-13,2026-07-13,Expirada
C04,C04-E0045,T04,Standard,2025-06-24,2026-06-24,Expirada
C04,C04-E0067,T04,Enterprise,2025-07-13,,Ativa
C04,C04-E0066,T04,Standard,2025-07-22,2026-07-22,Expirada
C04,C04-E0070,T04,Standard,2025-07-21,2026-07-21,Expirada
C04,C04-E0004,T04,Enterprise,2025-06-20,2026-06-20,Ativa
C04,C04-E0030,T04,Enterprise,2025-07-13,,Ativa
C04,C04-E0005,T04,Enterprise,2025-06-26,,Ativa
C04,C04-E0105,T04,Enterprise,2025-07-14,,Ativa
C04,C04-E0074,T04,Standard,2025-06-11,2026-06-11,Expirada
C04,C04-E0039,T04,Standard,2025-07-06,,Ativa
C04,C04-E0035,T04,Professional,2025-07-15,2026-07-15,Ativa
C04,C04-E0090,T04,Standard,2025-06-21,2026-06-21,Expirada
C04,C04-E0093,T04,Professional,2025-07-21,,Ativa
C04,C04-E0015,T04,Standard,2025-07-02,,Revogada
C04,C04-E0012,T04,Enterprise,2025-07-08,2026-07-08,Expirada
C04,C04-E0050,T04,Enterprise,2025-07-05,2026-07-05,Expirada
C04,C04-E0102,T04,Professional,2025-06-21,2026-06-21,Expirada
C04,C04-E0055,T04,Enterprise,2025-08-05,,Ativa
C04,C04-E0061,T04,Professional,2025-07-19,2026-07-19,Expirada
C04,C04-E0065,T04,Professional,2025-07-21,2026-07-21,Ativa
C04,C04-E0044,T04,Professional,2025-07-02,2026-07-02,Ativa
C04,C04-E0023,T04,Professional,2025-07-05,2026-07-05,Ativa
C04,C04-E0014,T04,Professional,2025-07-13,,Ativa
C04,C04-E0068,T04,Enterprise,2025-07-27,2026-07-27,Ativa
C04,C04-E0022,T04,Standard,2025-06-22,2026-06-22,Expirada
C04,C04-E0071,T04,Enterprise,2025-06-16,2026-06-16,Expirada
C04,C04-E0037,T04,Standard,2025-07-17,,Ativa
C04,C04-E0010,T13,Enterprise,2025-07-11,,Ativa
C04,C04-E0088,T13,Enterprise,2025-07-26,2026-07-26,Expirada
C04,C04-E0012,T13,Enterprise,2025-07-26,2026-07-26,Expirada
C04,C04-E0081,T13,Enterprise,2025-06-13,2026-06-13,Expirada
C04,C04-E0059,T13,Enterprise,2025-06-26,2026-06-26,Expirada
C04,C04-E0053,T13,Enterprise,2025-07-14,2026-07-14,Ativa
C04,C04-E0102,T06,Enterprise,2025-08-08,,Ativa
C04,C04-E0101,T06,Professional,2025-06-25,,Ativa
C04,C04-E0068,T06,Enterprise,2025-07-06,2026-07-06,Expirada
C04,C04-E0087,T06,Enterprise,2025-07-02,2026-07-02,Ativa
C04,C04-E0042,T06,Professional,2025-07-27,2026-07-27,Expirada
C04,C04-E0041,T06,Professional,2025-07-12,,Ativa
C04,C04-E0009,T06,Professional,2025-07-05,2026-07-05,Expirada
C04,C04-E0062,T06,Professional,2025-07-03,2026-07-03,Expirada
C04,C04-E0093,T06,Professional,2025-07-04,2026-07-04,Expirada
C04,C04-E0104,T06,Professional,2025-07-21,,Ativa
C04,C04-E0011,T06,Standard,2025-06-28,2026-06-28,Ativa
C04,C04-E0033,T06,Enterprise,2025-07-02,,Ativa
C04,C04-E0095,T06,Professional,2025-06-20,2026-06-20,Ativa
C04,C04-E0056,T06,Professional,2025-07-03,,Ativa
C04,C04-E0005,T06,Enterprise,2025-07-20,2026-07-20,Ativa
C04,C04-E0060,T06,Enterprise,2025-07-06,2026-07-06,Expirada
C04,C04-E0092,T06,Standard,2025-07-15,2026-07-15,Expirada
C04,C04-E0078,T06,Enterprise,2025-06-18,,Ativa
C04,C04-E0103,T06,Standard,2025-07-23,2026-07-23,Expirada
C04,C04-E0085,T06,Enterprise,2025-08-06,2026-08-06,Expirada
C04,C04-E0046,T06,Enterprise,2025-07-01,,Ativa
C04,C04-E0024,T06,Standard,2025-07-13,,Ativa
C04,C04-E0106,T06,Professional,2025-07-12,,Ativa
C04,C04-E0034,T06,Standard,2025-07-03,,Ativa
C04,C04-E0064,T06,Enterprise,2025-07-03,2026-07-03,Expirada
C04,C04-E0044,T06,Enterprise,2025-06-23,2026-06-23,Expirada
C04,C04-E0079,T06,Standard,2025-07-16,,Ativa
C04,C04-E0080,T06,Enterprise,2025-06-30,2026-06-30,Expirada
C04,C04-E0003,T06,Enterprise,2025-08-06,,Ativa
C04,C04-E0038,T06,Standard,2025-07-15,2026-07-15,Ativa
C04,C04-E0082,T06,Enterprise,2025-06-29,2026-06-29,Ativa
C04,C04-E0076,T06,Professional,2025-07-13,2026-07-13,Ativa
C04,C04-E0007,T06,Standard,2025-07-27,2026-07-27,Expirada
C04,C04-E0047,T06,Professional,2025-06-26,2026-06-26,Expirada
C04,C04-E0053,T06,Enterprise,2025-07-03,,Revogada
C04,C04-E0059,T06,Standard,2025-06-25,2026-06-25,Expirada
C04,C04-E0040,T06,Professional,2025-06-12,2026-06-12,Expirada
C04,C04-E0032,T06,Enterprise,2025-07-14,2026-07-14,Ativa
C04,C04-E0004,T06,Enterprise,2025-07-04,2026-07-04,Expirada
C04,C04-E0094,T06,Professional,2025-06-16,2026-06-16,Expirada
C04,C04-E0067,T06,Enterprise,2025-07-30,2026-07-30,Expirada
C04,C04-E0037,T06,Standard,2025-07-21,,Ativa
C04,C04-E0001,T06,Standard,2025-06-24,2026-06-24,Expirada
C04,C04-E0039,T06,Standard,2025-06-28,2026-06-28,Ativa
C04,C04-E0022,T06,Standard,2025-07-18,2026-07-18,Ativa
C04,C04-E0072,T06,Professional,2025-06-29,2026-06-29,Ativa
C04,C04-E0012,T06,Enterprise,2025-07-14,2026-07-14,Expirada
C04,C04-E0028,T06,Standard,2025-07-16,2026-07-16,Expirada
C04,C04-E0045,T06,Enterprise,2025-07-27,2026-07-27,Expirada
C04,C04-E0017,T06,Professional,2025-08-08,2026-08-08,Expirada
C04,C04-E0076,T05,Enterprise,2025-07-19,,Ativa
C04,C04-E0020,T05,Standard,2025-07-21,,Ativa
C04,C04-E0028,T05,Standard,2025-07-08,,Ativa
C04,C04-E0049,T05,Enterprise,2025-08-01,2026-08-01,Expirada
C04,C04-E0013,T05,Enterprise,2025-07-26,2026-07-26,Expirada
C04,C04-E0036,T05,Enterprise,2025-07-22,2026-07-22,Ativa
C04,C04-E0097,T05,Standard,2025-08-03,,Ativa
C04,C04-E0058,T05,Standard,2025-06-26,,Ativa
C04,C04-E0073,T05,Standard,2025-07-26,2026-07-26,Expirada
C04,C04-E0102,T05,Standard,2025-07-03,2026-07-03,Ativa
C04,C04-E0039,T05,Enterprise,2025-07-01,2026-07-01,Expirada
C04,C04-E0078,T05,Professional,2025-06-19,2026-06-19,Ativa
C04,C04-E0004,T05,Standard,2025-06-23,2026-06-23,Ativa
C04,C04-E0056,T05,Professional,2025-07-17,,Ativa
C04,C04-E0009,T05,Enterprise,2025-06-28,,Revogada
C04,C04-E0026,T05,Professional,2025-07-11,2026-07-11,Ativa
C04,C04-E0041,T05,Professional,2025-07-10,,Ativa
C04,C04-E0012,T05,Standard,2025-06-26,,Ativa
C04,C04-E0065,T05,Standard,2025-07-24,2026-07-24,Expirada
C04,C04-E0017,T05,Professional,2025-06-19,,Ativa
C04,C04-E0032,T05,Professional,2025-08-01,2026-08-01,Ativa
C04,C04-E0080,T05,Standard,2025-06-26,,Ativa
C04,C04-E0055,T05,Professional,2025-07-28,2026-07-28,Ativa
C04,C04-E0021,T05,Standard,2025-06-24,2026-06-24,Expirada
C04,C04-E0104,T05,Professional,2025-06-25,2026-06-25,Expirada
C04,C04-E0048,T05,Professional,2025-07-04,2026-07-04,Ativa
C04,C04-E0061,T05,Enterprise,2025-07-01,2026-07-01,Expirada
C04,C04-E0088,T05,Standard,2025-06-24,2026-06-24,Ativa
C04,C04-E0019,T05,Professional,2025-08-01,2026-08-01,Ativa
C04,C04-E0075,T05,Professional,2025-06-18,2026-06-18,Expirada
C04,C04-E0057,T05,Standard,2025-06-11,2026-06-11,Expirada
C04,C04-E0074,T05,Standard,2025-06-19,,Ativa
C04,C04-E0030,T05,Standard,2025-07-19,2026-07-19,Ativa
C04,C04-E0046,T05,Enterprise,2025-07-10,2026-07-10,Ativa
C04,C04-E0087,T05,Professional,2025-07-10,2026-07-10,Expirada
C04,C04-E0098,T05,Standard,2025-07-07,2026-07-07,Ativa
C04,C04-E0037,T05,Enterprise,2025-08-02,2026-08-02,Expirada
C04,C04-E0091,T05,Standard,2025-08-07,,Ativa
C04,C04-E0063,T05,Standard,2025-07-06,,Ativa
C04,C04-E0053,T05,Professional,2025-07-05,2026-07-05,Ativa
C04,C04-E0024,T05,Standard,2025-07-10,,Ativa
C04,C04-E0011,T05,Standard,2025-06-12,2026-06-12,Expirada
C04,C04-E0047,T05,Standard,2025-07-03,2026-07-03,Ativa
C04,C04-E0033,T05,Enterprise,2025-07-12,2026-07-12,Expirada
C04,C04-E0071,T05,Standard,2025-06-27,,Ativa
C04,C04-E0006,T05,Standard,2025-06-26,,Ativa
C04,C04-E0100,T05,Professional,2025-07-04,2026-07-04,Ativa
C04,C04-E0096,T05,Enterprise,2025-08-01,2026-08-01,Ativa
C04,C04-E0008,T05,Professional,2025-08-05,,Ativa
C04,C04-E0034,T05,Enterprise,2025-07-02,,Ativa
C04,C04-E0005,T05,Enterprise,2025-07-11,2026-07-11,Ativa
C04,C04-E0043,T05,Enterprise,2025-06-29,2026-06-29,Ativa
C04,C04-E0095,T05,Standard,2025-08-02,,Ativa
C04,C04-E0029,T05,Standard,2025-06-25,2026-06-25,Expirada
C04,C04-E0003,T05,Standard,2025-07-20,,Ativa
C04,C04-E0105,T05,Enterprise,2025-07-18,,Ativa
C04,C04-E0051,T05,Standard,2025-06-19,,Ativa
C05,C05-E0026,T02,Professional,2025-12-31,2026-12-31,Ativa
C05,C05-E0027,T02,Enterprise,2026-01-28,2027-01-28,Ativa
C05,C05-E0015,T02,Standard,2026-01-15,2027-01-15,Ativa
C05,C05-E0022,T02,Standard,2026-01-07,2027-01-07,Ativa
C05,C05-E0018,T02,Professional,2025-12-21,2026-12-21,Ativa
C05,C05-E0013,T02,Standard,2025-12-24,2026-12-24,Revogada
C05,C05-E0007,T02,Standard,2025-12-10,2026-12-10,Ativa
C05,C05-E0020,T02,Enterprise,2025-12-31,2026-12-31,Ativa
C05,C05-E0001,T02,Standard,2026-01-15,2027-01-15,Ativa
C05,C05-E0028,T02,Standard,2026-01-26,2027-01-26,Ativa
C05,C05-E0024,T02,Professional,2026-01-23,,Revogada
C05,C05-E0017,T02,Enterprise,2025-12-21,2026-12-21,Ativa
C05,C05-E0025,T02,Standard,2026-01-20,2027-01-20,Ativa
C05,C05-E0002,T02,Professional,2025-12-30,2026-12-30,Ativa
C05,C05-E0004,T02,Standard,2026-01-29,2027-01-29,Ativa
C05,C05-E0021,T02,Professional,2026-01-12,2027-01-12,Ativa
C05,C05-E0014,T02,Standard,2025-12-26,2026-12-26,Ativa
C05,C05-E0016,T02,Standard,2026-02-03,,Ativa
C05,C05-E0019,T02,Enterprise,2025-12-22,,Ativa
C05,C05-E0006,T02,Professional,2025-12-18,2026-12-18,Ativa
C05,C05-E0029,T02,Standard,2026-01-11,2027-01-11,Ativa
C05,C05-E0009,T02,Enterprise,2026-02-01,,Ativa
C05,C05-E0023,T02,Standard,2025-12-16,2026-12-16,Ativa
C05,C05-E0003,T02,Enterprise,2025-12-26,,Ativa
C05,C05-E0010,T02,Standard,2026-01-14,2027-01-14,Ativa
C05,C05-E0011,T02,Enterprise,2026-01-21,2027-01-21,Ativa
C05,C05-E0005,T02,Enterprise,2026-01-15,,Ativa
C05,C05-E0008,T02,Enterprise,2025-12-29,,Revogada
C05,C05-E0012,T02,Enterprise,2026-01-15,2027-01-15,Ativa
C05,C05-E0018,T04,Enterprise,2026-02-13,,Ativa
C05,C05-E0013,T04,Professional,2025-12-26,,Ativa
C05,C05-E0029,T04,Professional,2026-01-03,2027-01-03,Ativa
C05,C05-E0001,T04,Standard,2026-01-28,2027-01-28,Ativa
C05,C05-E0002,T04,Professional,2026-01-12,,Ativa
C05,C05-E0017,T04,Standard,2026-01-27,2027-01-27,Ativa
C05,C05-E0004,T04,Standard,2026-02-07,2027-02-07,Revogada
C05,C05-E0012,T04,Professional,2025-12-28,,Ativa
C05,C05-E0027,T04,Standard,2026-01-06,2027-01-06,Ativa
C05,C05-E0023,T04,Professional,2025-12-23,2026-12-23,Ativa
C05,C05-E0026,T04,Professional,2025-12-31,,Ativa
C05,C05-E0025,T04,Professional,2025-12-17,2026-12-17,Ativa
C05,C05-E0015,T04,Enterprise,2025-12-30,,Ativa
C05,C05-E0003,T04,Professional,2026-01-31,,Ativa
C05,C05-E0006,T04,Professional,2026-01-17,,Ativa
C05,C05-E0005,T04,Professional,2026-01-10,,Ativa
C05,C05-E0011,T04,Enterprise,2025-12-23,2026-12-23,Ativa
C05,C05-E0007,T04,Professional,2025-12-30,2026-12-30,Ativa
C05,C05-E0008,T04,Enterprise,2026-01-03,2027-01-03,Ativa
C05,C05-E0022,T04,Enterprise,2025-12-24,,Ativa
C05,C05-E0024,T04,Standard,2025-12-28,2026-12-28,Ativa
C05,C05-E0020,T04,Professional,2025-12-29,,Ativa
C05,C05-E0009,T04,Enterprise,2026-01-20,,Ativa
C05,C05-E0016,T04,Standard,2026-01-23,2027-01-23,Ativa
C05,C05-E0019,T04,Enterprise,2025-12-23,,Ativa
C05,C05-E0010,T04,Standard,2026-01-27,2027-01-27,Ativa
C05,C05-E0028,T04,Enterprise,2026-02-08,2027-02-08,Ativa
C05,C05-E0014,T04,Enterprise,2026-01-27,2027-01-27,Ativa
C05,C05-E0021,T04,Enterprise,2025-12-21,2026-12-21,Ativa
C05,C05-E0017,T05,Professional,2026-01-18,2027-01-18,Ativa
C05,C05-E0015,T05,Standard,2026-01-07,2027-01-07,Revogada
C05,C05-E0024,T05,Professional,2025-12-07,2026-12-07,Ativa
C05,C05-E0028,T05,Enterprise,2026-01-14,2027-01-14,Ativa
C05,C05-E0007,T05,Enterprise,2026-01-25,,Ativa
C05,C05-E0029,T05,Enterprise,2026-01-20,2027-01-20,Ativa
C05,C05-E0004,T05,Enterprise,2026-01-20,2027-01-20,Ativa
C05,C05-E0006,T05,Enterprise,2025-12-15,2026-12-15,Ativa
C05,C05-E0023,T05,Enterprise,2026-02-06,2027-02-06,Ativa
C05,C05-E0010,T05,Standard,2025-12-11,2026-12-11,Ativa
C05,C05-E0025,T05,Enterprise,2026-01-18,2027-01-18,Ativa
C05,C05-E0026,T05,Standard,2026-01-08,2027-01-08,Revogada
C05,C05-E0001,T05,Professional,2026-01-22,2027-01-22,Ativa
C05,C05-E0003,T05,Professional,2026-01-21,,Ativa
C05,C05-E0013,T05,Professional,2026-02-05,2027-02-05,Ativa
C05,C05-E0011,T05,Standard,2025-12-23,,Ativa
C05,C05-E0021,T05,Standard,2026-01-10,2027-01-10,Ativa
C05,C05-E0019,T05,Enterprise,2026-01-05,2027-01-05,Ativa
C05,C05-E0018,T05,Enterprise,2025-12-31,2026-12-31,Ativa
C05,C05-E0020,T05,Standard,2026-01-03,2027-01-03,Ativa
C05,C05-E0022,T05,Professional,2026-01-06,2027-01-06,Ativa
C05,C05-E0005,T05,Professional,2026-01-28,2027-01-28,Ativa
C05,C05-E0027,T05,Enterprise,2026-01-04,,Ativa
C05,C05-E0014,T05,Professional,2026-01-10,2027-01-10,Ativa
C06,C06-E0115,T03,Professional,2025-08-06,2026-08-06,Ativa
C06,C06-E0026,T03,Standard,2025-08-20,2026-08-20,Ativa
C06,C06-E0034,T03,Enterprise,2025-07-30,,Ativa
C06,C06-E0182,T03,Enterprise,2025-08-12,2026-08-12,Revogada
C06,C06-E0088,T03,Professional,2025-08-25,,Ativa
C06,C06-E0288,T03,Professional,2025-07-23,2026-07-23,Expirada
C06,C06-E0113,T03,Professional,2025-08-02,2026-08-02,Expirada
C06,C06-E0076,T03,Professional,2025-08-04,2026-08-04,Expirada
C06,C06-E0049,T03,Professional,2025-07-08,,Ativa
C06,C06-E0064,T03,Enterprise,2025-08-31,2026-08-31,Ativa
C06,C06-E0055,T03,Professional,2025-08-14,2026-08-14,Ativa
C06,C06-E0178,T03,Standard,2025-09-02,,Ativa
C06,C06-E0156,T03,Enterprise,2025-08-17,2026-08-17,Ativa
C06,C06-E0220,T03,Professional,2025-07-29,,Ativa
C06,C06-E0212,T03,Professional,2025-08-09,2026-08-09,Expirada
C06,C06-E0264,T03,Standard,2025-07-22,2026-07-22,Ativa
C06,C06-E0323,T03,Standard,2025-07-25,2026-07-25,Expirada
C06,C06-E0290,T03,Professional,2025-08-12,,Ativa
C06,C06-E0269,T03,Enterprise,2025-08-01,,Revogada
C06,C06-E0247,T03,Professional,2025-07-23,2026-07-23,Expirada
C06,C06-E0002,T03,Professional,2025-08-03,,Ativa
C06,C06-E0319,T03,Professional,2025-07-09,2026-07-09,Ativa
C06,C06-E0098,T03,Enterprise,2025-08-24,2026-08-24,Ativa
C06,C06-E0225,T03,Enterprise,2025-07-31,2026-07-31,Expirada
C06,C06-E0188,T03,Professional,2025-08-13,2026-08-13,Ativa
C06,C06-E0258,T03,Professional,2025-08-09,2026-08-09,Expirada
C06,C06-E0043,T03,Professional,2025-08-11,2026-08-11,Ativa
C06,C06-E0118,T03,Professional,2025-08-13,2026-08-13,Ativa
C06,C06-E0315,T03,Enterprise,2025-08-16,,Ativa
C06,C06-E0317,T03,Standard,2025-08-11,2026-08-11,Ativa
C06,C06-E0297,T03,Enterprise,2025-08-31,2026-08-31,Ativa
C06,C06-E0056,T03,Enterprise,2025-07-17,2026-07-17,Expirada
C06,C06-E0284,T03,Enterprise,2025-07-30,2026-07-30,Expirada
C06,C06-E0349,T03,Enterprise,2025-08-01,2026-08-01,Ativa
C06,C06-E0114,T03,Professional,2025-07-30,2026-07-30,Ativa
C06,C06-E0209,T03,Standard,2025-08-22,2026-08-22,Ativa
C06,C06-E0158,T03,Enterprise,2025-08-05,2026-08-05,Expirada
C06,C06-E0119,T03,Enterprise,2025-07-24,2026-07-24,Ativa
C06,C06-E0020,T03,Standard,2025-07-09,2026-07-09,Ativa
C06,C06-E0041,T03,Enterprise,2025-08-17,2026-08-17,Ativa
C06,C06-E0040,T03,Professional,2025-08-15,2026-08-15,Ativa
C06,C06-E0074,T03,Standard,2025-07-31,2026-07-31,Expirada
C06,C06-E0278,T03,Enterprise,2025-08-19,2026-08-19,Ativa
