employee_id,company_id,department_id,job_role,seniority,hire_date,cost_center,active
C06-E0205,C06,C06-D05,Coordenador(a) Comercial,Especialista,2020-08-26,CC-C06-D05,True
C06-E0206,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2022-11-06,CC-C06-D01,True
C06-E0207,C06,C06-D01,Analista de Operacoes,Junior,2021-01-26,CC-C06-D01,False
C06-E0208,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2020-09-07,CC-C06-D01,True
C06-E0209,C06,C06-D02,Analista de Compliance,Pleno,2023-09-23,CC-C06-D02,True
C06-E0210,C06,C06-D03,Suporte Tecnico,Pleno,2022-01-14,CC-C06-D03,True
C06-E0211,C06,C06-D04,Analista de Atendimento,Gerente,2022-10-18,CC-C06-D04,True
C06-E0212,C06,C06-D06,Analista Financeiro,Senior,2022-04-17,CC-C06-D06,True
C06-E0213,C06,C06-D03,Analista de TI,Junior,2021-04-08,CC-C06-D03,True
C06-E0214,C06,C06-D03,Administrador(a) de Sistemas,Pleno,2021-07-12,CC-C06-D03,True
C06-E0215,C06,C06-D01,Analista de Operacoes,Pleno,2021-11-09,CC-C06-D01,True
C06-E0216,C06,C06-D01,Analista de Operacoes,Pleno,2023-01-18,CC-C06-D01,False
C06-E0217,C06,C06-D04,Analista de Atendimento,Pleno,2021-09-12,CC-C06-D04,True
C06-E0218,C06,C06-D03,Analista de TI,Especialista,2023-08-07,CC-C06-D03,True
C06-E0219,C06,C06-D05,Analista Comercial,Junior,2021-12-13,CC-C06-D05,True
C06-E0220,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2026-01-12,CC-C06-D01,True
C06-E0221,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2025-06-28,CC-C06-D01,True
C06-E0222,C06,C06-D03,Administrador(a) de Sistemas,Junior,2022-06-18,CC-C06-D03,False
C06-E0223,C06,C06-D01,Analista de Operacoes,Pleno,2021-12-18,CC-C06-D01,True
C06-E0224,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2020-09-13,CC-C06-D01,True
C06-E0225,C06,C06-D05,Executivo(a) de Contas,Gerente,2026-01-21,CC-C06-D05,True
C06-E0226,C06,C06-D01,Analista de Operacoes,Pleno,2020-09-19,CC-C06-D01,False
C06-E0227,C06,C06-D04,Analista de Atendimento,Pleno,2021-06-12,CC-C06-D04,True
C06-E0228,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2020-10-31,CC-C06-D01,True
C06-E0229,C06,C06-D01,Analista de Operacoes,Junior,2021-01-11,CC-C06-D01,True
C06-E0230,C06,C06-D02,Analista de Compliance,Pleno,2025-06-25,CC-C06-D02,True
C06-E0231,C06,C06-D05,Coordenador(a) Comercial,Gerente,2025-04-27,CC-C06-D05,True
C06-E0232,C06,C06-D02,Analista de Compliance,Pleno,2021-05-03,CC-C06-D02,True
C06-E0233,C06,C06-D05,Coordenador(a) Comercial,Senior,2023-05-29,CC-C06-D05,True
C06-E0234,C06,C06-D01,Analista de Operacoes,Especialista,2023-08-29,CC-C06-D01,True
C06-E0235,C06,C06-D05,Analista Comercial,Gerente,2024-04-29,CC-C06-D05,True
C06-E0236,C06,C06-D01,Analista de Operacoes,Junior,2025-02-25,CC-C06-D01,True
C06-E0237,C06,C06-D04,Especialista em Relacionamento com Cliente,Especialista,2022-06-25,CC-C06-D04,True
C06-E0238,C06,C06-D04,Analista de Atendimento,Especialista,2020-11-25,CC-C06-D04,True
C06-E0239,C06,C06-D07,Analista de RH,Pleno,2020-08-28,CC-C06-D07,True
C06-E0240,C06,C06-D02,Analista de Risco,Senior,2024-04-05,CC-C06-D02,True
C06-E0241,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2024-10-25,CC-C06-D01,True
C06-E0242,C06,C06-D01,Analista de Operacoes,Pleno,2024-05-09,CC-C06-D01,True
C06-E0243,C06,C06-D05,Analista Comercial,Junior,2022-01-03,CC-C06-D05,False
C06-E0244,C06,C06-D04,Analista de Atendimento,Pleno,2021-05-27,CC-C06-D04,True
C06-E0245,C06,C06-D05,Analista Comercial,Junior,2026-05-24,CC-C06-D05,True
C06-E0246,C06,C06-D01,Analista de Operacoes,Gerente,2024-07-21,CC-C06-D01,True
C06-E0247,C06,C06-D02,Analista de Risco,Junior,2025-04-21,CC-C06-D02,True
C06-E0248,C06,C06-D01,Analista de Operacoes,Especialista,2024-01-24,CC-C06-D01,True
C06-E0249,C06,C06-D07,Business Partner de RH,Pleno,2025-03-02,CC-C06-D07,True
C06-E0250,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2022-12-06,CC-C06-D04,True
C06-E0251,C06,C06-D07,Recrutador(a),Junior,2022-01-16,CC-C06-D07,True
C06-E0252,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2022-07-01,CC-C06-D01,True
C06-E0253,C06,C06-D04,Analista de Atendimento,Senior,2021-07-21,CC-C06-D04,True
C06-E0254,C06,C06-D04,Especialista em Relacionamento com Cliente,Senior,2020-12-18,CC-C06-D04,True
C06-E0255,C06,C06-D02,Analista de Risco,Senior,2022-05-07,CC-C06-D02,True
C06-E0256,C06,C06-D06,Analista Financeiro,Pleno,2023-10-08,CC-C06-D06,True
C06-E0257,C06,C06-D07,Analista de RH,Pleno,2022-04-04,CC-C06-D07,True
C06-E0258,C06,C06-D06,Analista de Contas a Pagar,Junior,2022-02-01,CC-C06-D06,True
C06-E0259,C06,C06-D05,Executivo(a) de Contas,Junior,2022-02-21,CC-C06-D05,False
C06-E0260,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2022-07-21,CC-C06-D01,True
C06-E0261,C06,C06-D01,Analista de Operacoes,Junior,2024-07-28,CC-C06-D01,True
C06-E0262,C06,C06-D07,Analista de RH,Pleno,2024-05-06,CC-C06-D07,True
C06-E0263,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2022-08-23,CC-C06-D01,True
C06-E0264,C06,C06-D04,Especialista em Relacionamento com Cliente,Junior,2026-05-03,CC-C06-D04,True
C06-E0265,C06,C06-D04,Analista de Atendimento,Especialista,2021-07-18,CC-C06-D04,True
C06-E0266,C06,C06-D04,Especialista em Relacionamento com Cliente,Gerente,2023-10-28,CC-C06-D04,True
C06-E0267,C06,C06-D08,Advogado(a) Corporativo,Pleno,2021-06-19,CC-C06-D08,True
C06-E0268,C06,C06-D02,Analista de Risco,Pleno,2026-02-05,CC-C06-D02,True
C06-E0269,C06,C06-D02,Analista de Risco,Especialista,2024-06-23,CC-C06-D02,True
C06-E0270,C06,C06-D01,Analista de Operacoes,Senior,2023-02-06,CC-C06-D01,True
C06-E0271,C06,C06-D03,Analista de Infraestrutura,Senior,2022-12-11,CC-C06-D03,True
C06-E0272,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2020-09-18,CC-C06-D01,True
C06-E0273,C06,C06-D02,Analista de Risco,Junior,2023-06-10,CC-C06-D02,True
C06-E0274,C06,C06-D05,Analista Comercial,Pleno,2025-12-23,CC-C06-D05,True
C06-E0275,C06,C06-D07,Business Partner de RH,Especialista,2023-01-20,CC-C06-D07,True
C06-E0276,C06,C06-D01,Especialista em Produtos Bancarios,Junior,2025-04-18,CC-C06-D01,True
C06-E0277,C06,C06-D02,Analista de Risco,Junior,2023-02-08,CC-C06-D02,False
C06-E0278,C06,C06-D07,Analista de RH,Senior,2023-08-05,CC-C06-D07,True
C06-E0279,C06,C06-D01,Analista de Operacoes,Pleno,2021-07-09,CC-C06-D01,True
C06-E0280,C06,C06-D01,Analista de Operacoes,Gerente,2021-10-07,CC-C06-D01,True
C06-E0281,C06,C06-D01,Analista de Operacoes,Especialista,2021-07-27,CC-C06-D01,True
C06-E0282,C06,C06-D04,Especialista em Relacionamento com Cliente,Senior,2021-04-15,CC-C06-D04,True
C06-E0283,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2024-08-01,CC-C06-D01,True
C06-E0284,C06,C06-D07,Analista de RH,Senior,2021-07-21,CC-C06-D07,True
C06-E0285,C06,C06-D03,Analista de TI,Senior,2022-12-02,CC-C06-D03,True
C06-E0286,C06,C06-D03,Suporte Tecnico,Junior,2024-07-22,CC-C06-D03,True
C06-E0287,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2024-06-29,CC-C06-D01,True
C06-E0288,C06,C06-D03,Analista de TI,Gerente,2025-05-10,CC-C06-D03,True
C06-E0289,C06,C06-D04,Especialista em Relacionamento com Cliente,Junior,2025-10-12,CC-C06-D04,True
C06-E0290,C06,C06-D05,Coordenador(a) Comercial,Pleno,2025-01-08,CC-C06-D05,True
C06-E0291,C06,C06-D05,Executivo(a) de Contas,Pleno,2023-08-24,CC-C06-D05,True
C06-E0292,C06,C06-D04,Especialista em Relacionamento com Cliente,Senior,2021-06-21,CC-C06-D04,False
C06-E0293,C06,C06-D06,Analista de Contas a Pagar,Senior,2023-11-30,CC-C06-D06,True
C06-E0294,C06,C06-D05,Coordenador(a) Comercial,Pleno,2023-06-07,CC-C06-D05,True
C06-E0295,C06,C06-D05,Analista Comercial,Senior,2023-08-01,CC-C06-D05,True
C06-E0296,C06,C06-D01,Analista de Operacoes,Pleno,2021-12-04,CC-C06-D01,True
C06-E0297,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2022-04-22,CC-C06-D01,False
C06-E0298,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2022-10-10,CC-C06-D01,True
C06-E0299,C06,C06-D04,Analista de Atendimento,Junior,2021-04-21,CC-C06-D04,True
C06-E0300,C06,C06-D03,Suporte Tecnico,Pleno,2025-09-25,CC-C06-D03,True
C06-E0301,C06,C06-D03,Analista de Infraestrutura,Junior,2024-01-01,CC-C06-D03,True
C06-E0302,C06,C06-D06,Analista Financeiro,Junior,2020-11-23,CC-C06-D06,True
C06-E0303,C06,C06-D06,Controller Junior,Pleno,2022-08-28,CC-C06-D06,True
C06-E0304,C06,C06-D06,Analista Financeiro,Pleno,2021-01-01,CC-C06-D06,True
C06-E0305,C06,C06-D02,Analista de Risco,Junior,2025-12-05,CC-C06-D02,True
C06-E0306,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2026-04-06,CC-C06-D04,True
C06-E0307,C06,C06-D01,Analista de Operacoes,Junior,2021-06-30,CC-C06-D01,True
C06-E0308,C06,C06-D01,Especialista em Produtos Bancarios,Senior,2024-12-24,CC-C06-D01,False
C06-E0309,C06,C06-D01,Analista de Operacoes,Senior,2021-03-03,CC-C06-D01,True
C06-E0310,C06,C06-D02,Analista de Risco,Senior,2021-03-19,CC-C06-D02,True
C06-E0311,C06,C06-D03,Suporte Tecnico,Pleno,2025-05-25,CC-C06-D03,True
C06-E0312,C06,C06-D05,Analista Comercial,Pleno,2025-07-09,CC-C06-D05,True
C06-E0313,C06,C06-D01,Analista de Operacoes,Pleno,2025-11-11,CC-C06-D01,True
C06-E0314,C06,C06-D05,Analista Comercial,Gerente,2022-01-17,CC-C06-D05,True
C06-E0315,C06,C06-D04,Analista de Atendimento,Especialista,2023-09-16,CC-C06-D04,True
C06-E0316,C06,C06-D01,Analista de Operacoes,Pleno,2026-06-07,CC-C06-D01,True
C06-E0317,C06,C06-D03,Analista de TI,Especialista,2025-05-16,CC-C06-D03,True
C06-E0318,C06,C06-D01,Especialista em Produtos Bancarios,Pleno,2026-05-04,,True
C06-E0319,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2025-02-03,CC-C06-D04,True
C06-E0320,C06,C06-D03,Analista de Infraestrutura,Pleno,2024-12-17,CC-C06-D03,True
C06-E0321,C06,C06-D01,Analista de Operacoes,Pleno,2022-02-23,CC-C06-D01,True
C06-E0322,C06,C06-D01,Analista de Operacoes,Junior,2025-04-15,CC-C06-D01,True
C06-E0323,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2024-11-27,CC-C06-D04,True
C06-E0324,C06,C06-D06,Analista Financeiro,Pleno,2024-11-03,CC-C06-D06,True
C06-E0325,C06,C06-D02,Analista de Risco,Senior,2022-09-11,CC-C06-D02,True
C06-E0326,C06,C06-D05,Analista Comercial,Senior,2024-02-23,CC-C06-D05,False
C06-E0327,C06,C06-D04,Analista de Atendimento,Junior,2021-10-29,CC-C06-D04,True
C06-E0328,C06,C06-D07,Business Partner de RH,Senior,2021-04-17,CC-C06-D07,False
C06-E0329,C06,C06-D05,Executivo(a) de Contas,Junior,2024-11-15,CC-C06-D05,True
C06-E0330,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2022-07-03,CC-C06-D04,False
C06-E0331,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2024-11-16,CC-C06-D04,True
C06-E0332,C06,C06-D06,Analista de Contas a Pagar,Senior,2025-08-23,CC-C06-D06,True
C06-E0333,C06,C06-D02,Analista de Compliance,Pleno,2026-02-22,CC-C06-D02,True
C06-E0334,C06,C06-D02,Analista de Compliance,Junior,2024-02-21,CC-C06-D02,True
C06-E0335,C06,C06-D01,Analista de Operacoes,Pleno,2022-01-19,CC-C06-D01,True
C06-E0336,C06,C06-D05,Executivo(a) de Contas,Pleno,2023-10-05,CC-C06-D05,True
C06-E0337,C06,C06-D05,Executivo(a) de Contas,Pleno,2023-09-28,CC-C06-D05,True
C06-E0338,C06,C06-D01,Analista de Operacoes,Pleno,2026-04-23,CC-C06-D01,True
C06-E0339,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2024-12-18,CC-C06-D04,False
C06-E0340,C06,C06-D03,Analista de Infraestrutura,Pleno,2022-05-07,CC-C06-D03,True
C06-E0341,C06,C06-D01,Analista de Operacoes,Senior,2021-11-02,CC-C06-D01,True
C06-E0342,C06,C06-D08,Analista Juridico,Pleno,2026-04-04,CC-C06-D08,False
C06-E0343,C06,C06-D01,Analista de Operacoes,Pleno,2023-07-04,CC-C06-D01,True
C06-E0344,C06,C06-D01,Analista de Operacoes,Pleno,2021-12-24,CC-C06-D01,True
C06-E0345,C06,C06-D04,Especialista em Relacionamento com Cliente,Junior,2021-09-11,CC-C06-D04,False
C06-E0346,C06,C06-D05,Executivo(a) de Contas,Pleno,2024-09-24,CC-C06-D05,True
C06-E0347,C06,C06-D01,Especialista em Produtos Bancarios,Junior,2025-07-23,CC-C06-D01,True
C06-E0348,C06,C06-D04,Analista de Atendimento,Pleno,2024-09-13,CC-C06-D04,True
C06-E0349,C06,C06-D04,Especialista em Relacionamento com Cliente,Pleno,2025-09-14,CC-C06-D04,False
C06-E0350,C06,C06-D01,Especialista em Produtos Bancarios,Junior,2023-10-08,CC-C06-D01,True
C06-E0351,C06,C06-D01,Analista de Operacoes,Junior,2021-07-28,CC-C06-D01,True
C06-E0352,C06,C06-D04,Analista de Atendimento,Pleno,2022-12-23,CC-C06-D04,True
C06-E0353,C06,C06-D01,Analista de Operacoes,Pleno,2025-02-07,,True
C06-E0354,C06,C06-D07,Analista de RH,Senior,2022-03-08,,True
C06-E0355,C06,C06-D05,Analista Comercial,Pleno,2022-07-22,CC-C06-D05,True
C06-E0356,C06,C06-D08,Advogado(a) Corporativo,Especialista,2025-03-07,CC-C06-D08,True
C06-E0357,C06,C06-D01,Especialista em Produtos Bancarios,Gerente,2022-01-02,CC-C06-D01,True
C07-E0001,C07,C07-D01,Especialista em Produtos Bancarios,Senior,2021-08-04,CC-C07-D01,True
C07-E0002,C07,C07-D07,Recrutador(a),Senior,2025-10-04,CC-C07-D07,True
C07-E0003,C07,C07-D01,Analista de Operacoes,Pleno,2020-11-17,CC-C07-D01,True
C07-E0004,C07,C07-D04,Especialista em Relacionamento com Cliente,Gerente,2025-10-21,CC-C07-D04,True
C07-E0005,C07,C07-D01,Analista de Operacoes,Especialista,2024-01-20,CC-C07-D01,False
C07-E0006,C07,C07-D01,Analista de Operacoes,Senior,2021-02-06,CC-C07-D01,True
C07-E0007,C07,C07-D03,Analista de TI,Junior,2023-11-19,CC-C07-D03,True
C07-E0008,C07,C07-D08,Analista Juridico,Pleno,2025-12-13,CC-C07-D08,True
C07-E0009,C07,C07-D01,Analista de Operacoes,Pleno,2023-09-14,CC-C07-D01,False
C07-E0010,C07,C07-D04,Especialista em Relacionamento com Cliente,Gerente,2023-12-20,CC-C07-D04,True
C07-E0011,C07,C07-D01,Analista de Operacoes,Senior,2020-11-22,CC-C07-D01,True
C07-E0012,C07,C07-D01,Analista de Operacoes,Pleno,2021-09-28,CC-C07-D01,True
C07-E0013,C07,C07-D03,Administrador(a) de Sistemas,Senior,2023-10-13,CC-C07-D03,True
C07-E0014,C07,C07-D03,Suporte Tecnico,Junior,2023-05-27,CC-C07-D03,False
C07-E0015,C07,C07-D01,Especialista em Produtos Bancarios,Junior,2025-02-07,CC-C07-D01,True
C07-E0016,C07,C07-D02,Analista de Risco,Pleno,2024-06-07,CC-C07-D02,True
C07-E0017,C07,C07-D01,Analista de Operacoes,Pleno,2021-12-12,CC-C07-D01,True
C07-E0018,C07,C07-D02,Analista de Compliance,Gerente,2021-04-05,CC-C07-D02,False
C07-E0019,C07,C07-D07,Business Partner de RH,Junior,2022-10-10,CC-C07-D07,True
C07-E0020,C07,C07-D07,Business Partner de RH,Senior,2026-01-26,CC-C07-D07,True
C07-E0021,C07,C07-D02,Analista de Compliance,Pleno,2023-01-14,CC-C07-D02,True
C07-E0022,C07,C07-D04,Analista de Atendimento,Junior,2021-03-29,CC-C07-D04,True
C07-E0023,C07,C07-D06,Controller Junior,Senior,2021-10-13,CC-C07-D06,True
C07-E0024,C07,C07-D01,Analista de Operacoes,Pleno,2024-10-03,,True
C07-E0025,C07,C07-D05,Analista Comercial,Gerente,2025-12-25,CC-C07-D05,True
C07-E0026,C07,C07-D07,Business Partner de RH,Junior,2026-05-03,CC-C07-D07,True
C07-E0027,C07,C07-D01,Analista de Operacoes,Junior,2022-03-23,CC-C07-D01,True
C07-E0028,C07,C07-D01,Especialista em Produtos Bancarios,Pleno,2025-04-12,CC-C07-D01,True
C07-E0029,C07,C07-D07,Analista de RH,Junior,2021-09-26,CC-C07-D07,True
C07-E0030,C07,C07-D04,Analista de Atendimento,Pleno,2024-11-05,CC-C07-D04,True
C07-E0031,C07,C07-D01,Analista de Operacoes,Pleno,2025-12-14,CC-C07-D01,True
C07-E0032,C07,C07-D01,Especialista em Produtos Bancarios,Senior,2022-03-09,CC-C07-D01,True
C07-E0033,C07,C07-D03,Analista de Infraestrutura,Senior,2020-08-26,CC-C07-D03,True
C07-E0034,C07,C07-D04,Analista de Atendimento,Pleno,2020-10-10,CC-C07-D04,True
C07-E0035,C07,C07-D05,Analista Comercial,Junior,2025-08-09,CC-C07-D05,True
C07-E0036,C07,C07-D08,Analista Juridico,Senior,2023-09-05,CC-C07-D08,True
C07-E0037,C07,C07-D01,Analista de Operacoes,Junior,2023-10-16,CC-C07-D01,True
C07-E0038,C07,C07-D04,Especialista em Relacionamento com Cliente,Junior,2022-01-14,CC-C07-D04,True
C07-E0039,C07,C07-D04,Especialista em Relacionamento com Cliente,Senior,2024-05-01,CC-C07-D04,True
C07-E0040,C07,C07-D03,Administrador(a) de Sistemas,Especialista,2025-09-12,CC-C07-D03,True
C07-E0041,C07,C07-D01,Analista de Operacoes,Senior,2021-09-28,CC-C07-D01,True
C07-E0042,C07,C07-D08,Analista Juridico,Pleno,2024-09-13,CC-C07-D08,False
C07-E0043,C07,C07-D06,Controller Junior,Junior,2021-03-21,CC-C07-D06,False
C07-E0044,C07,C07-D03,Analista de TI,Gerente,2023-02-10,CC-C07-D03,True
C07-E0045,C07,C07-D04,Analista de Atendimento,Senior,2023-08-01,CC-C07-D04,True
C07-E0046,C07,C07-D01,Especialista em Produtos Bancarios,Especialista,2021-05-03,CC-C07-D01,True
C07-E0047,C07,C07-D04,Analista de Atendimento,Pleno,2023-01-12,CC-C07-D04,True
C07-E0048,C07,C07-D04,Analista de Atendimento,Pleno,2024-01-13,CC-C07-D04,True
C07-E0049,C07,C07-D03,Suporte Tecnico,Senior,2025-04-14,CC-C07-D03,True
C07-E0050,C07,C07-D08,Analista Juridico,Pleno,2022-06-15,CC-C07-D08,True
C07-E0051,C07,C07-D04,Analista de Atendimento,Senior,2022-04-27,CC-C07-D04,True
C07-E0052,C07,C07-D02,Analista de Risco,Junior,2026-02-04,CC-C07-D02,True
C07-E0053,C07,C07-D05,Analista Comercial,Pleno,2023-08-23,CC-C07-D05,True
C07-E0054,C07,C07-D01,Analista de Operacoes,Junior,2024-11-16,CC-C07-D01,True
C07-E0055,C07,C07-D02,Analista de Risco,Junior,2023-12-14,CC-C07-D02,True
C07-E0056,C07,C07-D02,Analista de Compliance,Junior,2022-04-09,CC-C07-D02,True
C07-E0057,C07,C07-D03,Analista de TI,Senior,2022-11-07,CC-C07-D03,True
C07-E0058,C07,C07-D05,Executivo(a) de Contas,Pleno,2026-03-14,CC-C07-D05,True
C07-E0059,C07,C07-D03,Administrador(a) de Sistemas,Pleno,2021-06-21,CC-C07-D03,True
C07-E0060,C07,C07-D05,Executivo(a) de Contas,Pleno,2022-09-22,CC-C07-D05,True
C07-E0061,C07,C07-D04,Especialista em Relacionamento com Cliente,Junior,2025-11-16,CC-C07-D04,True
C07-E0062,C07,C07-D02,Analista de Compliance,Pleno,2022-01-06,CC-C07-D02,True
C07-E0063,C07,C07-D05,Analista Comercial,Senior,2022-04-14,CC-C07-D05,True
C07-E0064,C07,C07-D01,Especialista em Produtos Bancarios,Junior,2024-01-14,CC-C07-D01,True
C07-E0065,C07,C07-D01,Especialista em Produtos Bancarios,Junior,2023-04-22,CC-C07-D01,True
C07-E0066,C07,C07-D03,Administrador(a) de Sistemas,Senior,2025-12-03,CC-C07-D03,True
C07-E0067,C07,C07-D01,Analista de Operacoes,Senior,2022-06-27,CC-C07-D01,True
C07-E0068,C07,C07-D01,Especialista em Produtos Bancarios,Senior,2021-03-02,CC-C07-D01,True
C07-E0069,C07,C07-D04,Analista de Atendimento,Junior,2025-06-17,CC-C07-D04,True
C07-E0070,C07,C07-D03,Administrador(a) de Sistemas,Junior,2021-09-28,CC-C07-D03,True
C07-E0071,C07,C07-D03,Administrador(a) de Sistemas,Junior,2026-03-24,CC-C07-D03,True
C07-E0072,C07,C07-D07,Recrutador(a),Junior,2022-06-02,CC-C07-D07,True
C07-E0073,C07,C07-D04,Especialista em Relacionamento com Cliente,Junior,2022-08-02,CC-C07-D04,True
C08-E0001,C08,C08-D03,Suporte Tecnico,Junior,2022-02-02,CC-C08-D03,True
C08-E0002,C08,C08-D03,Analista de TI,Especialista,2024-04-29,CC-C08-D03,True
C08-E0003,C08,C08-D08,Analista Juridico,Gerente,2021-02-03,CC-C08-D08,False
C08-E0004,C08,C08-D01,Especialista em Produtos Bancarios,Junior,2025-10-15,CC-C08-D01,True
C08-E0005,C08,C08-D01,Especialista em Produtos Bancarios,Pleno,2022-06-08,CC-C08-D01,True
C08-E0006,C08,C08-D02,Analista de Risco,Pleno,2024-08-27,CC-C08-D02,True
C08-E0007,C08,C08-D04,Analista de Atendimento,Junior,2023-06-16,CC-C08-D04,True
C08-E0008,C08,C08-D01,Analista de Operacoes,Senior,2021-10-31,CC-C08-D01,True
C08-E0009,C08,C08-D06,Analista Financeiro,Pleno,2022-02-02,CC-C08-D06,True
C08-E0010,C08,C08-D01,Analista de Operacoes,Senior,2025-02-16,CC-C08-D01,True
C08-E0011,C08,C08-D06,Controller Junior,Junior,2022-06-03,CC-C08-D06,True
C08-E0012,C08,C08-D01,Analista de Operacoes,Junior,2022-07-02,CC-C08-D01,True
C08-E0013,C08,C08-D04,Analista de Atendimento,Especialista,2022-12-16,CC-C08-D04,True
C08-E0014,C08,C08-D06,Controller Junior,Junior,2022-12-24,CC-C08-D06,False
C08-E0015,C08,C08-D01,Analista de Operacoes,Senior,2025-08-11,CC-C08-D01,True
C08-E0016,C08,C08-D07,Recrutador(a),Pleno,2023-12-28,,False
C08-E0017,C08,C08-D03,Analista de Infraestrutura,Gerente,2026-02-10,CC-C08-D03,True
C08-E0018,C08,C08-D07,Recrutador(a),Junior,2024-03-08,CC-C08-D07,True
C08-E0019,C08,C08-D04,Especialista em Relacionamento com Cliente,Pleno,2024-06-15,CC-C08-D04,True
C08-E0020,C08,C08-D02,Analista de Compliance,Senior,2025-10-13,CC-C08-D02,True
C08-E0021,C08,C08-D01,Analista de Operacoes,Junior,2025-03-14,CC-C08-D01,True
C08-E0022,C08,C08-D02,Analista de Compliance,Gerente,2020-09-23,CC-C08-D02,True
C08-E0023,C08,C08-D01,Especialista em Produtos Bancarios,Pleno,2025-04-24,CC-C08-D01,True
C08-E0024,C08,C08-D01,Especialista em Produtos Bancarios,Pleno,2024-11-30,CC-C08-D01,True
C08-E0025,C08,C08-D01,Especialista em Produtos Bancarios,Junior,2020-12-24,CC-C08-D01,True
C08-E0026,C08,C08-D03,Administrador(a) de Sistemas,Junior,2022-06-11,CC-C08-D03,True
C08-E0027,C08,C08-D05,Coordenador(a) Comercial,Gerente,2021-07-19,CC-C08-D05,True
C08-E0028,C08,C08-D01,Especialista em Produtos Bancarios,Pleno,2023-02-21,CC-C08-D01,True
C08-E0029,C08,C08-D01,Analista de Operacoes,Pleno,2022-01-20,CC-C08-D01,True
C08-E0030,C08,C08-D04,Analista de Atendimento,Senior,2025-02-04,CC-C08-D04,True
C08-E0031,C08,C08-D01,Analista de Operacoes,Pleno,2025-04-11,CC-C08-D01,True
C08-E0032,C08,C08-D01,Analista de Operacoes,Pleno,2022-09-24,CC-C08-D01,True
C08-E0033,C08,C08-D01,Analista de Operacoes,Senior,2024-03-03,CC-C08-D01,True
C08-E0034,C08,C08-D07,Analista de RH,Junior,2025-06-13,CC-C08-D07,True
C08-E0035,C08,C08-D05,Coordenador(a) Comercial,Especialista,2022-07-14,CC-C08-D05,True
C08-E0036,C08,C08-D02,Analista de Compliance,Senior,2023-08-12,,True
C08-E0037,C08,C08-D04,Analista de Atendimento,Junior,2023-08-24,CC-C08-D04,True
C08-E0038,C08,C08-D04,Especialista em Relacionamento com Cliente,Gerente,2024-09-04,CC-C08-D04,True
C08-E0039,C08,C08-D04,Analista de Atendimento,Pleno,2025-11-26,CC-C08-D04,True
C08-E0040,C08,C08-D04,Especialista em Relacionamento com Cliente,Pleno,2024-07-30,CC-C08-D04,True
C08-E0041,C08,C08-D04,Especialista em Relacionamento com Cliente,Especialista,2021-03-04,CC-C08-D04,True
C09-E0001,C09,C09-D03,Coordenador(a) de Logistica,Junior,2025-04-22,CC-C09-D03,True
C09-E0002,C09,C09-D01,Tecnico(a) de Producao,Senior,2022-06-19,CC-C09-D01,True
C09-E0003,C09,C09-D09,Administrador(a) de Sistemas,Senior,2025-03-15,CC-C09-D09,True
C09-E0004,C09,C09-D04,Analista de Qualidade,Pleno,2023-02-20,CC-C09-D04,True
C09-E0005,C09,C09-D01,Supervisor(a) de Producao,Especialista,2020-10-11,CC-C09-D01,True
C09-E0006,C09,C09-D03,Coordenador(a) de Logistica,Junior,2024-07-15,CC-C09-D03,True
C09-E0007,C09,C09-D01,Operador(a) de Producao,Junior,2025-08-08,CC-C09-D01,True
