build_id,project_id,timestamp,status,duration,tests_executed,tests_failed
BLD-C01-P02-002595,C01-P02,2025-08-31 20:50:46,Sucesso,442,382,0
BLD-C01-P02-002596,C01-P02,2025-08-29 17:08:38,Falha,168,352,2
BLD-C01-P02-002597,C01-P02,2025-08-04 14:46:03,Sucesso,77,228,0
BLD-C01-P02-002598,C01-P02,2025-08-21 09:30:21,Sucesso,458,520,0
BLD-C01-P02-002599,C01-P02,2025-08-21 17:09:26,Falha,499,393,1
BLD-C01-P02-002600,C01-P02,2025-08-25 13:47:04,Sucesso,469,334,0
BLD-C01-P02-002601,C01-P02,2025-08-29 18:20:00,Sucesso,205,10,0
BLD-C01-P02-002602,C01-P02,2025-08-13 13:06:02,Sucesso,262,537,0
BLD-C01-P02-002603,C01-P02,2025-08-15 08:41:12,Sucesso,275,678,0
BLD-C01-P02-002604,C01-P02,2025-08-11 09:52:27,Sucesso,372,56,0
BLD-C01-P02-002605,C01-P02,2025-08-26 07:55:55,Sucesso,444,430,0
BLD-C01-P02-002606,C01-P02,2025-08-18 20:38:56,Sucesso,498,382,0
BLD-C01-P02-002607,C01-P02,2025-08-09 17:23:41,Sucesso,302,10,0
BLD-C01-P02-002608,C01-P02,2025-08-28 13:06:36,Falha,509,10,10
BLD-C01-P02-002609,C01-P02,2025-09-13 16:14:34,Sucesso,230,689,0
BLD-C01-P02-002610,C01-P02,2025-09-02 14:11:47,Sucesso,371,204,0
BLD-C01-P02-002611,C01-P02,2025-09-30 16:12:57,Falha,238,275,2
BLD-C01-P02-002612,C01-P02,2025-09-23 19:44:15,Sucesso,483,384,0
BLD-C01-P02-002613,C01-P02,2025-09-28 17:08:19,Sucesso,154,699,0
BLD-C01-P02-002614,C01-P02,2025-09-24 07:41:49,Sucesso,424,17,0
BLD-C01-P02-002615,C01-P02,2025-09-12 14:32:14,Sucesso,335,457,0
BLD-C01-P02-002616,C01-P02,2025-09-24 11:21:37,Sucesso,20,387,0
BLD-C01-P02-002617,C01-P02,2025-09-14 19:50:52,Sucesso,59,243,0
BLD-C01-P02-002618,C01-P02,2025-09-22 14:08:35,Sucesso,148,356,0
BLD-C01-P02-002619,C01-P02,2025-09-11 15:24:55,Sucesso,491,221,0
BLD-C01-P02-002620,C01-P02,2025-09-22 12:05:29,Sucesso,386,529,0
BLD-C01-P02-002621,C01-P02,2025-09-01 10:28:33,Sucesso,111,464,0
BLD-C01-P02-002622,C01-P02,2025-09-03 14:41:57,Sucesso,299,10,0
BLD-C01-P02-002623,C01-P02,2025-09-04 16:26:15,Sucesso,161,397,1
BLD-C01-P02-002624,C01-P02,2025-09-25 17:06:31,Sucesso,467,327,1
BLD-C01-P02-002625,C01-P02,2025-09-04 20:48:49,Sucesso,98,357,0
BLD-C01-P02-002626,C01-P02,2025-09-11 15:08:44,Sucesso,118,255,0
BLD-C01-P02-002627,C01-P02,2025-09-02 09:06:43,Sucesso,169,531,0
BLD-C01-P02-002628,C01-P02,2025-09-05 08:44:05,Sucesso,380,389,0
BLD-C01-P02-002629,C01-P02,2025-09-07 09:34:08,Sucesso,271,494,0
BLD-C01-P02-002630,C01-P02,2025-09-14 19:23:41,Sucesso,424,545,1
BLD-C01-P02-002631,C01-P02,2025-09-25 09:04:45,Sucesso,384,473,0
BLD-C01-P02-002632,C01-P02,2025-09-16 17:28:57,Sucesso,366,456,0
BLD-C01-P02-002633,C01-P02,2025-09-08 15:44:10,Falha,515,329,4
BLD-C01-P02-002634,C01-P02,2025-09-13 08:45:47,Sucesso,58,231,0
BLD-C01-P02-002635,C01-P02,2025-09-01 16:37:48,Sucesso,20,368,0
BLD-C01-P02-002636,C01-P02,2025-09-14 07:48:38,Sucesso,248,238,0
BLD-C01-P02-002637,C01-P02,2025-09-25 20:46:09,Sucesso,398,52,2
BLD-C01-P02-002638,C01-P02,2025-09-16 21:07:10,Sucesso,20,655,0
BLD-C01-P02-002639,C01-P02,2025-09-30 10:05:34,Sucesso,496,599,0
BLD-C01-P02-002640,C01-P02,2025-09-11 19:57:43,Sucesso,210,738,0
BLD-C01-P02-002641,C01-P02,2025-09-05 13:10:13,Sucesso,399,617,0
BLD-C01-P02-002642,C01-P02,2025-09-09 10:58:32,Sucesso,88,137,0
BLD-C01-P02-002643,C01-P02,2025-09-18 21:55:43,Sucesso,354,822,0
BLD-C01-P02-002644,C01-P02,2025-09-24 16:42:27,Sucesso,246,194,0
BLD-C01-P02-002645,C01-P02,2025-09-30 18:10:46,Sucesso,303,166,0
BLD-C01-P02-002646,C01-P02,2025-09-19 17:49:19,Sucesso,166,339,0
BLD-C01-P02-002647,C01-P02,2025-09-09 07:48:44,Sucesso,347,430,0
BLD-C01-P02-002648,C01-P02,2025-09-16 10:10:46,Sucesso,642,244,0
BLD-C01-P02-002649,C01-P02,2025-09-18 13:28:47,Sucesso,541,608,0
BLD-C01-P02-002650,C01-P02,2025-09-12 08:35:57,Sucesso,109,626,0
BLD-C01-P02-002651,C01-P02,2025-09-24 09:19:02,Sucesso,370,10,0
BLD-C01-P02-002652,C01-P02,2025-09-20 11:52:56,Falha,533,697,2
BLD-C01-P02-002653,C01-P02,2025-09-17 19:39:43,Sucesso,323,114,0
BLD-C01-P02-002654,C01-P02,2025-09-28 19:30:45,Sucesso,276,338,0
BLD-C01-P02-002655,C01-P02,2025-09-07 15:15:58,Sucesso,138,473,0
BLD-C01-P02-002656,C01-P02,2025-09-09 20:17:04,Sucesso,337,10,0
BLD-C01-P02-002657,C01-P02,2025-09-26 08:47:58,Sucesso,338,400,0
BLD-C01-P02-002658,C01-P02,2025-09-18 16:32:49,Sucesso,491,466,1
BLD-C01-P02-002659,C01-P02,2025-09-10 12:06:34,Sucesso,226,319,0
BLD-C01-P02-002660,C01-P02,2025-09-21 13:54:58,Sucesso,300,584,0
BLD-C01-P02-002661,C01-P02,2025-09-22 18:43:02,Sucesso,243,113,0
BLD-C01-P02-002662,C01-P02,2025-09-20 14:51:12,Sucesso,114,704,0
BLD-C01-P02-002663,C01-P02,2025-09-30 08:16:57,Sucesso,488,136,0
BLD-C01-P02-002664,C01-P02,2025-09-29 14:46:21,Falha,138,213,1
BLD-C01-P02-002665,C01-P02,2025-09-19 09:28:48,Falha,517,586,8
BLD-C01-P02-002666,C01-P02,2025-09-02 15:08:19,Sucesso,122,372,0
BLD-C01-P02-002667,C01-P02,2025-09-24 13:03:10,Sucesso,20,637,0
BLD-C01-P02-002668,C01-P02,2025-09-01 18:28:57,Sucesso,758,364,0
BLD-C01-P02-002669,C01-P02,2025-09-17 14:11:52,Sucesso,343,501,0
BLD-C01-P02-002670,C01-P02,2025-09-19 11:19:01,Sucesso,294,510,0
BLD-C01-P02-002671,C01-P02,2025-09-30 18:47:45,Sucesso,184,555,0
BLD-C01-P02-002672,C01-P02,2025-09-16 15:30:51,Sucesso,386,552,1
BLD-C01-P02-002673,C01-P02,2025-09-29 09:55:13,Sucesso,266,350,0
BLD-C01-P02-002674,C01-P02,2025-09-17 10:05:03,Falha,20,593,6
BLD-C01-P02-002675,C01-P02,2025-09-14 09:28:19,Falha,302,409,13
BLD-C01-P02-002676,C01-P02,2025-09-22 19:00:46,Sucesso,471,219,0
BLD-C01-P02-002677,C01-P02,2025-09-19 17:33:29,Sucesso,201,475,0
BLD-C01-P02-002678,C01-P02,2025-09-29 19:16:19,Sucesso,543,643,0
BLD-C01-P02-002679,C01-P02,2025-09-28 15:37:04,Sucesso,263,174,0
BLD-C01-P02-002680,C01-P02,2025-09-08 07:39:56,Sucesso,316,398,1
BLD-C01-P02-002681,C01-P02,2025-09-15 08:15:14,Sucesso,106,74,0
BLD-C01-P02-002682,C01-P02,2025-09-06 21:30:37,Falha,430,215,27
BLD-C01-P02-002683,C01-P02,2025-09-13 11:05:09,Falha,117,414,6
BLD-C01-P02-002684,C01-P02,2025-09-03 14:44:55,Sucesso,418,322,0
BLD-C01-P02-002685,C01-P02,2025-09-18 21:19:53,Falha,466,369,4
BLD-C01-P02-002686,C01-P02,2025-09-10 09:51:49,Sucesso,362,965,0
BLD-C01-P02-002687,C01-P02,2025-09-04 17:51:53,Sucesso,285,491,0
BLD-C01-P02-002688,C01-P02,2025-09-03 08:56:47,Sucesso,572,566,0
BLD-C01-P02-002689,C01-P02,2025-09-24 20:29:29,Falha,155,561,2
BLD-C01-P02-002690,C01-P02,2025-09-04 09:39:55,Sucesso,657,577,0
BLD-C01-P02-002691,C01-P02,2025-09-09 13:41:51,Sucesso,317,427,0
BLD-C01-P02-002692,C01-P02,2025-09-11 09:51:37,Sucesso,320,416,0
BLD-C01-P02-002693,C01-P02,2025-09-19 07:08:21,Sucesso,421,454,0
BLD-C01-P02-002694,C01-P02,2025-09-19 20:47:48,Sucesso,20,194,0
BLD-C01-P02-002695,C01-P02,2025-09-11 19:42:02,Sucesso,307,576,4
BLD-C01-P02-002696,C01-P02,2025-09-28 16:55:43,Sucesso,381,375,0
BLD-C01-P02-002697,C01-P02,2025-09-28 07:12:17,Sucesso,237,248,0
BLD-C01-P02-002698,C01-P02,2025-09-03 21:38:23,Sucesso,453,91,0
BLD-C01-P02-002699,C01-P02,2025-09-09 12:09:39,Sucesso,422,462,0
BLD-C01-P02-002700,C01-P02,2025-09-20 14:25:14,Sucesso,113,278,0
BLD-C01-P02-002701,C01-P02,2025-09-27 16:06:41,Sucesso,341,465,0
BLD-C01-P02-002702,C01-P02,2025-09-24 16:35:00,Sucesso,351,627,0
BLD-C01-P02-002703,C01-P02,2025-09-20 19:27:58,Sucesso,371,217,0
BLD-C01-P02-002704,C01-P02,2025-09-26 13:19:09,Sucesso,427,467,0
BLD-C01-P02-002705,C01-P02,2025-09-04 17:35:12,Falha,383,214,6
BLD-C01-P02-002706,C01-P02,2025-09-07 07:55:54,Sucesso,175,405,0
BLD-C01-P02-002707,C01-P02,2025-09-19 11:48:37,Sucesso,296,537,0
BLD-C01-P02-002708,C01-P02,2025-09-09 20:29:05,Sucesso,387,114,0
BLD-C01-P02-002709,C01-P02,2025-09-12 15:02:05,Sucesso,225,504,0
BLD-C01-P02-002710,C01-P02,2025-09-20 15:38:41,Sucesso,379,289,0
BLD-C01-P02-002711,C01-P02,2025-09-21 12:02:56,Sucesso,321,243,0
BLD-C01-P02-002712,C01-P02,2025-09-30 18:39:30,Sucesso,509,986,0
BLD-C01-P02-002713,C01-P02,2025-09-15 07:14:01,Sucesso,351,578,0
BLD-C01-P02-002714,C01-P02,2025-09-28 16:08:16,Falha,235,273,13
BLD-C01-P02-002715,C01-P02,2025-09-18 11:42:15,Sucesso,594,291,0
BLD-C01-P02-002716,C01-P02,2025-09-01 12:33:16,Sucesso,176,10,0
BLD-C01-P02-002717,C01-P02,2025-09-19 14:47:37,Falha,316,297,3
BLD-C01-P02-002718,C01-P02,2025-09-21 13:22:52,Sucesso,460,328,0
BLD-C01-P02-002719,C01-P02,2025-09-18 20:12:15,Sucesso,418,446,0
BLD-C01-P02-002720,C01-P02,2025-09-10 19:03:12,Sucesso,215,536,1
BLD-C01-P02-002721,C01-P02,2025-09-14 13:51:14,Sucesso,232,290,0
BLD-C01-P02-002722,C01-P02,2025-09-18 21:43:43,Sucesso,275,581,0
BLD-C01-P02-002723,C01-P02,2025-09-20 07:40:02,Falha,414,386,8
BLD-C01-P02-002724,C01-P02,2025-09-06 12:12:23,Sucesso,403,526,0
BLD-C01-P02-002725,C01-P02,2025-09-19 12:43:42,Sucesso,269,289,0
BLD-C01-P02-002726,C01-P02,2025-09-06 13:46:07,Sucesso,332,266,0
BLD-C01-P02-002727,C01-P02,2025-09-24 12:06:14,Sucesso,393,756,0
BLD-C01-P02-002728,C01-P02,2025-09-13 18:50:09,Sucesso,510,390,0
BLD-C01-P02-002729,C01-P02,2025-09-08 12:54:27,Sucesso,363,196,0
BLD-C01-P02-002730,C01-P02,2025-09-03 19:40:19,Sucesso,329,260,0
BLD-C01-P02-002731,C01-P02,2025-09-08 10:27:05,Sucesso,159,114,0
BLD-C01-P02-002732,C01-P02,2025-09-19 21:54:02,Sucesso,396,576,0
BLD-C01-P02-002733,C01-P02,2025-09-29 17:16:04,Sucesso,258,281,0
BLD-C01-P02-002734,C01-P02,2025-09-21 18:14:26,Sucesso,625,442,0
BLD-C01-P02-002735,C01-P02,2025-09-28 10:34:27,Falha,269,505,2
BLD-C01-P02-002736,C01-P02,2025-09-24 17:15:17,Sucesso,345,649,0
BLD-C01-P02-002737,C01-P02,2025-09-08 15:10:02,Sucesso,402,272,0
BLD-C01-P02-002738,C01-P02,2025-09-16 21:14:00,Sucesso,409,873,0
BLD-C01-P02-002739,C01-P02,2025-10-15 12:05:42,Falha,345,307,8
BLD-C01-P02-002740,C01-P02,2025-10-30 12:36:04,Sucesso,410,153,1
BLD-C01-P02-002741,C01-P02,2025-10-12 15:15:28,Sucesso,310,426,0
BLD-C01-P02-002742,C01-P02,2025-10-16 19:56:02,Falha,377,307,16
BLD-C01-P02-002743,C01-P02,2025-10-25 09:07:02,Sucesso,530,494,1
BLD-C01-P02-002744,C01-P02,2025-10-10 14:10:59,Falha,234,270,1
BLD-C01-P02-002745,C01-P02,2025-10-02 17:01:44,Sucesso,116,469,0
BLD-C01-P02-002746,C01-P02,2025-10-05 09:47:42,Sucesso,604,264,1
BLD-C01-P02-002747,C01-P02,2025-10-09 15:36:20,Sucesso,207,479,0
BLD-C01-P02-002748,C01-P02,2025-10-13 20:28:07,Sucesso,366,302,0
BLD-C01-P02-002749,C01-P02,2025-10-26 13:41:19,Sucesso,508,70,0
BLD-C01-P02-002750,C01-P02,2025-10-22 21:06:26,Sucesso,365,472,0
BLD-C01-P02-002751,C01-P02,2025-10-03 17:10:22,Sucesso,404,613,0
BLD-C01-P02-002752,C01-P02,2025-10-11 08:57:13,Sucesso,522,117,0
BLD-C01-P02-002753,C01-P02,2025-10-08 12:34:51,Sucesso,261,384,0
BLD-C01-P02-002754,C01-P02,2025-10-12 09:17:06,Sucesso,654,344,0
BLD-C01-P02-002755,C01-P02,2025-10-30 07:47:41,Sucesso,491,300,0
BLD-C01-P02-002756,C01-P02,2025-10-04 10:11:19,Falha,570,504,8
BLD-C01-P02-002757,C01-P02,2025-10-24 18:05:35,Sucesso,531,432,0
BLD-C01-P02-002758,C01-P02,2025-10-14 19:33:33,Sucesso,20,398,0
BLD-C01-P02-002759,C01-P02,2025-10-14 18:52:48,Sucesso,131,443,1
BLD-C01-P02-002760,C01-P02,2025-10-30 13:39:09,Sucesso,253,262,0
BLD-C01-P02-002761,C01-P02,2025-10-01 07:28:55,Sucesso,352,285,0
BLD-C01-P02-002762,C01-P02,2025-10-26 17:55:00,Sucesso,326,401,0
BLD-C01-P02-002763,C01-P02,2025-10-21 12:46:00,Sucesso,262,331,0
BLD-C01-P02-002764,C01-P02,2025-10-14 09:50:05,Sucesso,189,334,0
BLD-C01-P02-002765,C01-P02,2025-10-05 21:18:57,Sucesso,169,586,0
BLD-C01-P02-002766,C01-P02,2025-10-25 14:01:16,Sucesso,225,595,1
BLD-C01-P02-002767,C01-P02,2025-10-06 15:39:28,Sucesso,146,643,0
BLD-C01-P02-002768,C01-P02,2025-10-30 10:05:42,Sucesso,209,607,0
BLD-C01-P02-002769,C01-P02,2025-10-12 09:08:14,Sucesso,449,331,0
BLD-C01-P02-002770,C01-P02,2025-10-30 21:13:46,Sucesso,186,501,0
BLD-C01-P02-002771,C01-P02,2025-10-10 07:50:41,Sucesso,392,244,0
BLD-C01-P02-002772,C01-P02,2025-10-25 09:40:38,Sucesso,285,191,0
BLD-C01-P02-002773,C01-P02,2025-10-25 10:19:23,Sucesso,155,475,0
BLD-C01-P02-002774,C01-P02,2025-10-26 21:19:09,Sucesso,429,235,0
BLD-C01-P02-002775,C01-P02,2025-10-13 16:12:01,Sucesso,352,474,0
BLD-C01-P02-002776,C01-P02,2025-10-22 21:31:36,Sucesso,439,377,0
BLD-C01-P02-002777,C01-P02,2025-10-12 08:34:53,Sucesso,617,220,0
BLD-C01-P02-002778,C01-P02,2025-10-10 16:30:55,Sucesso,370,253,0
BLD-C01-P02-002779,C01-P02,2025-10-02 19:50:10,Sucesso,224,519,0
BLD-C01-P02-002780,C01-P02,2025-10-31 17:15:54,Sucesso,668,707,0
BLD-C01-P02-002781,C01-P02,2025-10-14 13:03:13,Sucesso,323,486,0
BLD-C01-P02-002782,C01-P02,2025-10-21 20:33:29,Sucesso,203,437,0
BLD-C01-P02-002783,C01-P02,2025-10-16 13:37:32,Sucesso,309,442,0
BLD-C01-P02-002784,C01-P02,2025-10-02 15:02:18,Sucesso,269,443,0
BLD-C01-P02-002785,C01-P02,2025-10-21 20:20:04,Falha,260,211,1
BLD-C01-P02-002786,C01-P02,2025-10-17 07:03:41,Sucesso,301,314,0
BLD-C01-P02-002787,C01-P02,2025-10-27 11:39:32,Sucesso,305,545,0
BLD-C01-P02-002788,C01-P02,2025-10-14 11:29:51,Sucesso,66,580,0
BLD-C01-P02-002789,C01-P02,2025-10-13 16:28:59,Sucesso,257,422,0
BLD-C01-P02-002790,C01-P02,2025-10-15 15:12:08,Sucesso,234,545,0
BLD-C01-P02-002791,C01-P02,2025-10-13 19:09:14,Sucesso,349,148,0
BLD-C01-P02-002792,C01-P02,2025-10-20 20:20:09,Sucesso,344,558,0
BLD-C01-P02-002793,C01-P02,2025-10-27 07:56:09,Sucesso,107,485,0
BLD-C01-P02-002794,C01-P02,2025-10-08 18:00:22,Sucesso,250,210,1
BLD-C01-P02-002795,C01-P02,2025-10-28 16:26:53,Sucesso,502,272,0
BLD-C01-P02-002796,C01-P02,2025-10-12 18:29:28,Sucesso,438,265,0
BLD-C01-P02-002797,C01-P02,2025-10-08 09:05:22,Sucesso,292,318,0
BLD-C01-P02-002798,C01-P02,2025-10-09 16:27:21,Sucesso,357,428,1
BLD-C01-P02-002799,C01-P02,2025-10-16 16:31:12,Sucesso,377,568,0
BLD-C01-P02-002800,C01-P02,2025-10-28 14:52:59,Sucesso,542,280,0
BLD-C01-P02-002801,C01-P02,2025-10-07 21:38:39,Sucesso,458,283,0
BLD-C01-P02-002802,C01-P02,2025-10-19 18:46:27,Sucesso,202,476,0
BLD-C01-P02-002803,C01-P02,2025-10-24 09:17:47,Falha,220,52,8
BLD-C01-P02-002804,C01-P02,2025-10-08 13:07:44,Falha,495,621,3
BLD-C01-P02-002805,C01-P02,2025-10-06 13:33:32,Sucesso,185,583,0
BLD-C01-P02-002806,C01-P02,2025-10-23 15:10:29,Sucesso,439,118,0
BLD-C01-P02-002807,C01-P02,2025-10-25 10:19:27,Sucesso,390,385,1
BLD-C01-P02-002808,C01-P02,2025-10-04 13:35:56,Falha,459,165,12
BLD-C01-P02-002809,C01-P02,2025-10-27 20:42:18,Sucesso,634,678,0
BLD-C01-P02-002810,C01-P02,2025-10-22 12:43:11,Sucesso,483,168,0
BLD-C01-P02-002811,C01-P02,2025-10-25 08:50:30,Sucesso,515,35,0
BLD-C01-P02-002812,C01-P02,2025-10-22 11:41:19,Falha,415,94,16
BLD-C01-P02-002813,C01-P02,2025-10-15 08:58:09,Falha,476,252,8
BLD-C01-P02-002814,C01-P02,2025-10-05 08:19:39,Falha,279,563,1
BLD-C01-P02-002815,C01-P02,2025-10-03 09:16:39,Sucesso,94,546,0
BLD-C01-P02-002816,C01-P02,2025-10-19 16:16:36,Sucesso,27,520,0
BLD-C01-P02-002817,C01-P02,2025-10-14 20:41:59,Sucesso,242,359,0
BLD-C01-P02-002818,C01-P02,2025-10-12 21:27:07,Sucesso,229,503,0
BLD-C01-P02-002819,C01-P02,2025-10-06 07:02:12,Sucesso,102,290,0
BLD-C01-P02-002820,C01-P02,2025-10-17 19:54:32,Sucesso,255,88,0
BLD-C01-P02-002821,C01-P02,2025-10-27 12:15:05,Sucesso,538,502,0
BLD-C01-P02-002822,C01-P02,2025-10-20 07:13:28,Sucesso,362,630,0
BLD-C01-P02-002823,C01-P02,2025-10-10 11:37:43,Sucesso,329,10,0
BLD-C01-P02-002824,C01-P02,2025-10-05 10:54:22,Sucesso,296,605,0
BLD-C01-P02-002825,C01-P02,2025-10-17 10:13:01,Sucesso,94,942,0
BLD-C01-P02-002826,C01-P02,2025-10-11 10:17:19,Sucesso,252,179,0
BLD-C01-P02-002827,C01-P02,2025-10-10 17:51:49,Falha,290,288,11
BLD-C01-P02-002828,C01-P02,2025-10-25 20:28:57,Sucesso,330,398,0
BLD-C01-P02-002829,C01-P02,2025-10-02 20:57:42,Sucesso,333,561,0
BLD-C01-P02-002830,C01-P02,2025-10-19 18:51:40,Sucesso,226,151,0
BLD-C01-P02-002831,C01-P02,2025-10-18 11:26:26,Sucesso,288,338,0
BLD-C01-P02-002832,C01-P02,2025-10-09 20:34:14,Sucesso,446,292,0
BLD-C01-P02-002833,C01-P02,2025-10-10 20:53:43,Sucesso,301,99,0
BLD-C01-P02-002834,C01-P02,2025-10-24 19:08:18,Sucesso,299,251,0
BLD-C01-P02-002835,C01-P02,2025-10-14 12:25:48,Sucesso,565,652,0
BLD-C01-P02-002836,C01-P02,2025-10-08 20:42:47,Sucesso,459,391,0
BLD-C01-P02-002837,C01-P02,2025-10-11 19:49:08,Sucesso,412,369,0
BLD-C01-P02-002838,C01-P02,2025-10-01 20:49:00,Falha,537,151,3
BLD-C01-P02-002839,C01-P02,2025-10-10 14:35:54,Sucesso,291,299,2
BLD-C01-P02-002840,C01-P02,2025-10-06 11:02:41,Sucesso,393,551,0
BLD-C01-P02-002841,C01-P02,2025-10-31 12:27:15,Sucesso,384,129,0
BLD-C01-P02-002842,C01-P02,2025-10-30 08:00:49,Falha,263,870,2
BLD-C01-P02-002843,C01-P02,2025-10-09 12:36:39,Sucesso,228,386,0
BLD-C01-P02-002844,C01-P02,2025-10-20 11:09:09,Sucesso,174,331,2
BLD-C01-P02-002845,C01-P02,2025-10-26 09:58:54,Sucesso,647,633,0
BLD-C01-P02-002846,C01-P02,2025-10-08 20:15:55,Sucesso,536,138,0
BLD-C01-P02-002847,C01-P02,2025-10-15 16:57:22,Sucesso,312,571,0
BLD-C01-P02-002848,C01-P02,2025-10-27 07:04:40,Sucesso,83,397,0
BLD-C01-P02-002849,C01-P02,2025-10-31 07:45:13,Sucesso,159,347,0
BLD-C01-P02-002850,C01-P02,2025-10-06 15:58:06,Sucesso,379,479,0
BLD-C01-P02-002851,C01-P02,2025-10-15 12:53:14,Sucesso,468,300,0
BLD-C01-P02-002852,C01-P02,2025-10-04 08:37:51,Sucesso,355,188,0
BLD-C01-P02-002853,C01-P02,2025-10-26 14:49:18,Sucesso,407,498,0
BLD-C01-P02-002854,C01-P02,2025-10-17 18:35:36,Falha,215,455,1
BLD-C01-P02-002855,C01-P02,2025-10-08 20:51:00,Sucesso,547,708,0
BLD-C01-P02-002856,C01-P02,2025-10-14 20:46:44,Sucesso,139,521,0
BLD-C01-P02-002857,C01-P02,2025-10-31 19:20:26,Sucesso,459,611,1
BLD-C01-P02-002858,C01-P02,2025-10-26 14:13:20,Sucesso,495,652,0
BLD-C01-P02-002859,C01-P02,2025-10-06 19:37:28,Sucesso,333,731,0
BLD-C01-P02-002860,C01-P02,2025-10-08 10:14:39,Sucesso,288,830,0
BLD-C01-P02-002861,C01-P02,2025-10-22 17:32:39,Sucesso,456,495,0
BLD-C01-P02-002862,C01-P02,2025-10-08 07:45:04,Sucesso,498,580,0
BLD-C01-P02-002863,C01-P02,2025-10-12 12:12:56,Sucesso,363,404,0
BLD-C01-P02-002864,C01-P02,2025-10-22 21:00:40,Sucesso,383,703,0
BLD-C01-P02-002865,C01-P02,2025-10-28 11:17:51,Sucesso,251,223,0
BLD-C01-P02-002866,C01-P02,2025-10-28 15:44:19,Sucesso,176,514,0
BLD-C01-P02-002867,C01-P02,2025-10-30 13:08:50,Sucesso,20,626,0
BLD-C01-P02-002868,C01-P02,2025-10-05 10:05:42,Sucesso,286,89,0
BLD-C01-P02-002869,C01-P02,2025-10-19 07:25:25,Sucesso,325,57,0
BLD-C01-P02-002870,C01-P02,2025-10-15 11:54:49,Sucesso,159,574,0
BLD-C01-P02-002871,C01-P02,2025-10-14 07:54:12,Sucesso,481,10,0
BLD-C01-P02-002872,C01-P02,2025-10-01 19:50:55,Falha,311,548,1
BLD-C01-P02-002873,C01-P02,2025-10-24 11:00:47,Sucesso,247,450,0
BLD-C01-P02-002874,C01-P02,2025-10-05 21:16:05,Sucesso,418,262,0
BLD-C01-P02-002875,C01-P02,2025-10-25 15:10:56,Sucesso,249,256,0
BLD-C01-P02-002876,C01-P02,2025-10-18 17:17:32,Sucesso,466,689,0
BLD-C01-P02-002877,C01-P02,2025-10-30 21:42:31,Sucesso,160,435,0
BLD-C01-P02-002878,C01-P02,2025-10-01 07:15:56,Sucesso,314,158,0
BLD-C01-P02-002879,C01-P02,2025-10-10 16:41:40,Falha,219,286,11
BLD-C01-P02-002880,C01-P02,2025-10-19 10:08:08,Sucesso,415,282,0
BLD-C01-P02-002881,C01-P02,2025-10-29 17:34:23,Sucesso,426,355,0
BLD-C01-P02-002882,C01-P02,2025-10-30 16:49:54,Sucesso,484,382,0
BLD-C01-P02-002883,C01-P02,2025-10-26 12:22:25,Sucesso,308,216,0
BLD-C01-P02-002884,C01-P02,2025-10-10 13:31:18,Sucesso,172,490,0
BLD-C01-P02-002885,C01-P02,2025-10-04 14:11:31,Falha,36,480,3
BLD-C01-P02-002886,C01-P02,2025-10-21 15:01:17,Sucesso,355,256,0
BLD-C01-P02-002887,C01-P02,2025-10-07 15:14:45,Falha,318,458,1
BLD-C01-P02-002888,C01-P02,2025-10-27 11:42:18,Sucesso,406,538,1
BLD-C01-P02-002889,C01-P02,2025-10-08 10:51:14,Sucesso,416,534,0
BLD-C01-P02-002890,C01-P02,2025-10-25 17:19:11,Falha,202,341,3
BLD-C01-P02-002891,C01-P02,2025-11-24 20:19:20,Sucesso,215,280,0
BLD-C01-P02-002892,C01-P02,2025-11-20 18:18:36,Sucesso,165,418,0
BLD-C01-P02-002893,C01-P02,2025-11-03 14:00:55,Sucesso,433,275,0
BLD-C01-P02-002894,C01-P02,2025-11-07 13:38:35,Sucesso,392,293,0
BLD-C01-P02-002895,C01-P02,2025-11-06 15:54:32,Sucesso,391,238,0
BLD-C01-P02-002896,C01-P02,2025-11-04 17:36:30,Sucesso,162,305,2
BLD-C01-P02-002897,C01-P02,2025-11-14 14:27:56,Sucesso,124,648,0
BLD-C01-P02-002898,C01-P02,2025-11-30 12:01:30,Falha,172,456,3
BLD-C01-P02-002899,C01-P02,2025-11-13 09:27:55,Sucesso,422,167,0
BLD-C01-P02-002900,C01-P02,2025-11-03 09:47:49,Sucesso,373,326,0
BLD-C01-P02-002901,C01-P02,2025-11-15 21:32:43,Sucesso,536,429,0
BLD-C01-P02-002902,C01-P02,2025-11-11 08:42:39,Sucesso,489,487,0
BLD-C01-P02-002903,C01-P02,2025-11-27 18:45:58,Sucesso,400,431,0
BLD-C01-P02-002904,C01-P02,2025-11-07 12:54:23,Sucesso,346,424,1
BLD-C01-P02-002905,C01-P02,2025-11-03 19:07:52,Sucesso,552,442,0
BLD-C01-P02-002906,C01-P02,2025-11-06 21:05:10,Sucesso,344,10,0
BLD-C01-P02-002907,C01-P02,2025-11-12 09:45:50,Sucesso,318,258,0
BLD-C01-P02-002908,C01-P02,2025-11-21 12:11:32,Sucesso,399,288,0
BLD-C01-P02-002909,C01-P02,2025-11-08 17:33:10,Sucesso,164,386,0
BLD-C01-P02-002910,C01-P02,2025-11-14 14:52:41,Falha,31,104,1
BLD-C01-P02-002911,C01-P02,2025-11-29 08:27:12,Sucesso,229,255,0
BLD-C01-P02-002912,C01-P02,2025-11-04 16:41:27,Sucesso,398,516,0
BLD-C01-P02-002913,C01-P02,2025-11-09 15:52:53,Falha,206,10,1
