issue_id,project_id,employee_id,issue_type,priority,created_at,closed_at,status
ISS-C01-P02-000883,C01-P02,C01-E0340,Debito Tecnico,Media,2026-01-02 21:15:13,,Em Andamento
ISS-C01-P02-000884,C01-P02,C01-E0146,Chore,Media,2026-01-07 10:38:40,,Em Andamento
ISS-C01-P02-000885,C01-P02,C01-E0097,Feature,Media,2026-01-07 17:20:38,,Aberto
ISS-C01-P02-000886,C01-P02,C01-E0211,Debito Tecnico,Baixa,2026-01-14 21:26:13,,Em Andamento
ISS-C01-P02-000887,C01-P02,C01-E0059,Feature,Media,2026-01-25 19:50:02,2026-02-01 19:50:02,Fechado
ISS-C01-P02-000888,C01-P02,C01-E0029,Debito Tecnico,Baixa,2026-02-26 14:46:04,,Aberto
ISS-C01-P02-000889,C01-P02,C01-E0005,Bug,Media,2026-02-28 07:30:56,,Aberto
ISS-C01-P02-000890,C01-P02,C01-E0022,Feature,Baixa,2026-02-18 21:05:15,2026-03-16 21:05:15,Fechado
ISS-C01-P02-000891,C01-P02,C01-E0224,Feature,Media,2026-02-04 16:49:42,2026-03-03 16:49:42,Fechado
ISS-C01-P02-000892,C01-P02,C01-E0196,Bug,Critica,2026-02-08 13:45:59,,Em Andamento
ISS-C01-P02-000893,C01-P02,C01-E0112,Debito Tecnico,Media,2026-02-03 12:34:16,2026-02-28 12:34:16,Fechado
ISS-C01-P02-000894,C01-P02,C01-E0061,Bug,Media,2026-02-15 12:15:00,,Em Andamento
ISS-C01-P02-000895,C01-P02,C01-E0190,Bug,Media,2026-02-28 08:22:09,2026-03-29 08:22:09,Fechado
ISS-C01-P02-000896,C01-P02,C01-E0079,Feature,Media,2026-02-06 18:37:23,2026-03-07 18:37:23,Fechado
ISS-C01-P02-000897,C01-P02,C01-E0058,Debito Tecnico,Media,2026-02-21 14:09:57,,Em Andamento
ISS-C01-P02-000898,C01-P02,C01-E0027,Feature,Baixa,2026-02-03 11:40:05,,Em Andamento
ISS-C01-P02-000899,C01-P02,C01-E0080,Bug,Critica,2026-02-16 13:54:59,,Em Andamento
ISS-C01-P02-000900,C01-P02,C01-E0317,Debito Tecnico,Baixa,2026-02-07 11:22:51,,Aberto
ISS-C01-P02-000901,C01-P02,C01-E0059,Chore,Baixa,2026-02-26 17:52:45,2026-03-21 17:52:45,Fechado
ISS-C01-P02-000902,C01-P02,C01-E0207,Bug,Media,2026-02-04 18:01:37,2026-02-12 18:01:37,Fechado
ISS-C01-P02-000903,C01-P02,C01-E0335,Feature,Baixa,2026-02-22 17:12:18,,Em Andamento
ISS-C01-P02-000904,C01-P02,C01-E0247,Feature,Media,2026-02-23 07:24:34,,Aberto
ISS-C01-P02-000905,C01-P02,C01-E0073,Debito Tecnico,Media,2026-02-14 20:42:44,,Aberto
ISS-C01-P02-000906,C01-P02,C01-E0150,Feature,Baixa,2026-02-14 10:18:55,2026-02-21 10:18:55,Fechado
ISS-C01-P02-000907,C01-P02,C01-E0340,Debito Tecnico,Media,2026-02-25 20:21:57,2026-03-14 20:21:57,Fechado
ISS-C01-P02-000908,C01-P02,C01-E0021,Bug,Media,2026-02-15 16:52:57,2026-03-19 16:52:57,Fechado
ISS-C01-P02-000909,C01-P02,C01-E0133,Debito Tecnico,Media,2026-02-22 07:52:17,2026-02-24 07:52:17,Fechado
ISS-C01-P02-000910,C01-P02,C01-E0152,Chore,Media,2026-02-12 19:43:31,,Aberto
ISS-C01-P02-000911,C01-P02,C01-E0329,Bug,Alta,2026-02-19 15:36:16,2026-03-31 15:36:16,Fechado
ISS-C01-P02-000912,C01-P02,C01-E0245,Bug,Alta,2026-02-04 19:18:58,2026-03-14 19:18:58,Fechado
ISS-C01-P02-000913,C01-P02,C01-E0211,Chore,Alta,2026-02-01 14:37:52,2026-02-10 14:37:52,Fechado
ISS-C01-P02-000914,C01-P02,C01-E0015,Feature,Media,2026-02-06 20:54:16,2026-02-28 20:54:16,Fechado
ISS-C01-P02-000915,C01-P02,C01-E0019,Feature,Media,2026-02-13 17:11:06,,Em Andamento
ISS-C01-P02-000916,C01-P02,C01-E0016,Bug,Baixa,2026-02-20 17:23:48,2026-02-22 17:23:48,Fechado
ISS-C01-P02-000917,C01-P02,C01-E0331,Bug,Baixa,2026-02-08 08:16:15,,Em Andamento
ISS-C01-P02-000918,C01-P02,C01-E0154,Bug,Media,2026-02-23 08:41:56,2026-03-31 08:41:56,Fechado
ISS-C01-P02-000919,C01-P02,C01-E0189,Bug,Media,2026-02-21 13:55:37,2026-03-02 13:55:37,Fechado
ISS-C01-P02-000920,C01-P02,C01-E0009,Bug,Baixa,2026-02-19 18:45:31,,Aberto
ISS-C01-P02-000921,C01-P02,C01-E0308,Bug,Media,2026-02-25 08:00:24,2026-03-20 08:00:24,Fechado
ISS-C01-P02-000922,C01-P02,C01-E0170,Bug,Alta,2026-02-19 07:20:19,,Em Andamento
ISS-C01-P02-000923,C01-P02,C01-E0195,Feature,Baixa,2026-02-24 17:44:42,2026-03-23 17:44:42,Fechado
ISS-C01-P02-000924,C01-P02,C01-E0283,Bug,Media,2026-02-18 08:58:55,2026-03-27 08:58:55,Fechado
ISS-C01-P02-000925,C01-P02,C01-E0344,Feature,Baixa,2026-02-18 17:03:24,2026-03-24 17:03:24,Fechado
ISS-C01-P02-000926,C01-P02,C01-E0358,Feature,Critica,2026-02-16 07:29:40,2026-03-10 07:29:40,Fechado
ISS-C01-P02-000927,C01-P02,C01-E0047,Debito Tecnico,Critica,2026-02-15 10:13:41,2026-03-12 10:13:41,Fechado
ISS-C01-P02-000928,C01-P02,C01-E0222,Bug,Media,2026-02-28 12:57:32,2026-04-13 12:57:32,Fechado
ISS-C01-P02-000929,C01-P02,C01-E0270,Feature,Baixa,2026-02-28 20:01:54,2026-03-13 20:01:54,Fechado
ISS-C01-P02-000930,C01-P02,C01-E0147,Feature,Baixa,2026-02-22 09:49:05,2026-02-25 09:49:05,Fechado
ISS-C01-P02-000931,C01-P02,C01-E0288,Debito Tecnico,Alta,2026-02-03 11:51:12,,Em Andamento
ISS-C01-P02-000932,C01-P02,C01-E0196,Debito Tecnico,Alta,2026-03-14 21:26:49,,Em Andamento
ISS-C01-P02-000933,C01-P02,C01-E0037,Bug,Media,2026-03-04 10:54:31,,Em Andamento
ISS-C01-P02-000934,C01-P02,C01-E0154,Bug,Baixa,2026-03-07 18:59:15,,Aberto
ISS-C01-P02-000935,C01-P02,C01-E0016,Feature,Baixa,2026-03-30 18:32:29,2026-05-13 18:32:29,Fechado
ISS-C01-P02-000936,C01-P02,C01-E0288,Chore,Media,2026-03-28 21:52:13,2026-03-30 21:52:13,Fechado
ISS-C01-P02-000937,C01-P02,C01-E0080,Feature,Alta,2026-03-30 07:47:04,2026-04-24 07:47:04,Fechado
ISS-C01-P02-000938,C01-P02,C01-E0269,Feature,Media,2026-03-06 11:15:54,2026-03-23 11:15:54,Fechado
ISS-C01-P02-000939,C01-P02,C01-E0086,Feature,Critica,2026-03-27 08:14:12,2026-04-15 08:14:12,Fechado
ISS-C01-P02-000940,C01-P02,C01-E0360,Bug,Media,2026-03-03 11:11:31,2026-03-11 11:11:31,Fechado
ISS-C01-P02-000941,C01-P02,C01-E0222,Bug,Alta,2026-03-01 11:42:06,2026-04-12 11:42:06,Fechado
ISS-C01-P02-000942,C01-P02,C01-E0263,Bug,Media,2026-03-17 15:30:47,,Em Andamento
ISS-C01-P02-000943,C01-P02,C01-E0349,Feature,Media,2026-03-21 16:50:35,,Aberto
ISS-C01-P02-000944,C01-P02,C01-E0182,Feature,Baixa,2026-03-08 07:57:19,2026-03-24 07:57:19,Fechado
ISS-C01-P02-000945,C01-P02,C01-E0303,Feature,Media,2026-03-25 20:05:18,,Aberto
ISS-C01-P02-000946,C01-P02,C01-E0341,Feature,Alta,2026-03-18 17:51:59,2026-03-30 17:51:59,Fechado
ISS-C01-P02-000947,C01-P02,C01-E0037,Debito Tecnico,Alta,2026-03-18 16:02:08,,Em Andamento
ISS-C01-P02-000948,C01-P02,C01-E0334,Feature,Media,2026-03-17 08:49:31,,Em Andamento
ISS-C01-P02-000949,C01-P02,C01-E0037,Bug,Media,2026-03-08 21:54:19,2026-04-16 21:54:19,Fechado
ISS-C01-P02-000950,C01-P02,C01-E0357,Feature,Alta,2026-03-24 19:53:00,2026-05-05 19:53:00,Fechado
ISS-C01-P02-000951,C01-P02,C01-E0176,Feature,Media,2026-03-30 15:29:42,2026-04-21 15:29:42,Fechado
ISS-C01-P02-000952,C01-P02,C01-E0084,Bug,Media,2026-03-11 08:29:24,2026-04-25 08:29:24,Fechado
ISS-C01-P02-000953,C01-P02,C01-E0344,Bug,Media,2026-03-20 21:50:09,,Aberto
ISS-C01-P02-000954,C01-P02,C01-E0059,Feature,Baixa,2026-03-12 07:14:35,,Aberto
ISS-C01-P02-000955,C01-P02,C01-E0234,Bug,Media,2026-03-03 08:16:26,2026-03-15 08:16:26,Fechado
ISS-C01-P02-000956,C01-P02,C01-E0090,Bug,Alta,2026-03-19 16:38:27,2026-04-09 16:38:27,Fechado
ISS-C01-P02-000957,C01-P02,C01-E0057,Bug,Alta,2026-03-31 07:43:11,2026-05-11 07:43:11,Fechado
ISS-C01-P02-000958,C01-P02,C01-E0091,Feature,Baixa,2026-03-05 11:09:09,2026-03-20 11:09:09,Fechado
ISS-C01-P02-000959,C01-P02,C01-E0103,Bug,Alta,2026-03-05 18:19:19,,Em Andamento
ISS-C01-P02-000960,C01-P02,C01-E0342,Feature,Media,2026-03-31 10:35:15,,Em Andamento
ISS-C01-P02-000961,C01-P02,C01-E0062,Bug,Media,2026-03-09 19:14:54,2026-03-31 19:14:54,Fechado
ISS-C01-P02-000962,C01-P02,C01-E0196,Feature,Media,2026-03-15 14:07:54,,Em Andamento
ISS-C01-P02-000963,C01-P02,C01-E0110,Chore,Media,2026-03-28 15:05:19,2026-05-02 15:05:19,Fechado
ISS-C01-P02-000964,C01-P02,C01-E0149,Feature,Media,2026-03-04 21:48:01,,Aberto
ISS-C01-P02-000965,C01-P02,C01-E0098,Feature,Baixa,2026-03-01 07:40:42,2026-03-09 07:40:42,Fechado
ISS-C01-P02-000966,C01-P02,C01-E0264,Chore,Critica,2026-03-16 18:38:33,2026-04-17 18:38:33,Fechado
ISS-C01-P02-000967,C01-P02,C01-E0211,Bug,Baixa,2026-03-28 15:29:37,2026-05-03 15:29:37,Fechado
ISS-C01-P02-000968,C01-P02,C01-E0284,Chore,Alta,2026-03-15 07:48:59,,Aberto
ISS-C01-P02-000969,C01-P02,C01-E0233,Bug,Baixa,2026-04-27 18:42:17,,Em Andamento
ISS-C01-P02-000970,C01-P02,C01-E0217,Debito Tecnico,Alta,2026-04-18 13:44:30,,Em Andamento
ISS-C01-P02-000971,C01-P02,C01-E0106,Debito Tecnico,Baixa,2026-04-27 10:26:58,,Aberto
ISS-C01-P02-000972,C01-P02,C01-E0101,Debito Tecnico,Alta,2026-04-02 21:36:09,,Em Andamento
ISS-C01-P02-000973,C01-P02,C01-E0049,Bug,Alta,2026-04-20 07:49:01,2026-05-06 07:49:01,Fechado
ISS-C01-P02-000974,C01-P02,C01-E0209,Debito Tecnico,Media,2026-04-30 11:28:01,2026-05-09 11:28:01,Fechado
ISS-C01-P02-000975,C01-P02,C01-E0143,Debito Tecnico,Baixa,2026-04-13 12:58:03,,Em Andamento
ISS-C01-P02-000976,C01-P02,C01-E0226,Bug,Baixa,2026-04-29 11:39:30,,Em Andamento
ISS-C01-P02-000977,C01-P02,C01-E0145,Feature,Critica,2026-04-23 18:42:03,2026-05-18 18:42:03,Fechado
ISS-C01-P02-000978,C01-P02,C01-E0300,Bug,Media,2026-04-13 21:37:05,,Em Andamento
ISS-C01-P02-000979,C01-P02,C01-E0024,Chore,Media,2026-04-19 15:26:39,,Aberto
ISS-C01-P02-000980,C01-P02,C01-E0349,Bug,Media,2026-04-12 08:51:24,,Aberto
ISS-C01-P02-000981,C01-P02,C01-E0217,Debito Tecnico,Media,2026-04-22 14:10:16,,Aberto
ISS-C01-P02-000982,C01-P02,C01-E0078,Feature,Baixa,2026-04-30 19:45:30,,Em Andamento
ISS-C01-P02-000983,C01-P02,C01-E0361,Feature,Baixa,2026-04-02 12:55:45,2026-04-27 12:55:45,Fechado
ISS-C01-P02-000984,C01-P02,C01-E0079,Bug,Baixa,2026-04-26 13:55:34,2026-05-21 13:55:34,Fechado
ISS-C01-P02-000985,C01-P02,C01-E0312,Bug,Media,2026-04-30 19:27:15,2026-06-14 19:27:15,Fechado
ISS-C01-P02-000986,C01-P02,C01-E0196,Feature,Baixa,2026-04-10 21:10:08,2026-04-30 21:10:08,Fechado
ISS-C01-P02-000987,C01-P02,C01-E0040,Feature,Critica,2026-04-09 14:15:51,,Aberto
ISS-C01-P02-000988,C01-P02,C01-E0058,Bug,Alta,2026-04-06 14:08:07,,Aberto
ISS-C01-P02-000989,C01-P02,C01-E0237,Bug,Baixa,2026-04-09 07:00:15,2026-05-21 07:00:15,Fechado
ISS-C01-P02-000990,C01-P02,C01-E0260,Bug,Critica,2026-04-11 07:21:06,,Em Andamento
ISS-C01-P02-000991,C01-P02,C01-E0255,Bug,Baixa,2026-04-26 20:13:47,2026-06-10 20:13:47,Fechado
ISS-C01-P02-000992,C01-P02,C01-E0287,Feature,Baixa,2026-04-05 10:06:37,2026-05-18 10:06:37,Fechado
ISS-C01-P02-000993,C01-P02,C01-E0294,Debito Tecnico,Media,2026-04-12 10:36:06,2026-04-18 10:36:06,Fechado
ISS-C01-P02-000994,C01-P02,C01-E0037,Bug,Baixa,2026-04-28 09:11:22,,Aberto
ISS-C01-P02-000995,C01-P02,C01-E0073,Chore,Baixa,2026-04-06 19:04:57,2026-05-05 19:04:57,Fechado
ISS-C01-P02-000996,C01-P02,C01-E0153,Bug,Alta,2026-04-07 16:28:24,,Aberto
ISS-C01-P02-000997,C01-P02,C01-E0156,Chore,Baixa,2026-04-04 09:23:11,2026-04-20 09:23:11,Fechado
ISS-C01-P02-000998,C01-P02,C01-E0354,Feature,Media,2026-04-17 07:11:14,,Aberto
ISS-C01-P02-000999,C01-P02,C01-E0263,Feature,Baixa,2026-04-15 10:40:35,2026-04-20 10:40:35,Fechado
ISS-C01-P02-001000,C01-P02,C01-E0331,Feature,Media,2026-04-18 21:27:49,2026-05-24 21:27:49,Fechado
ISS-C01-P02-001001,C01-P02,C01-E0153,Bug,Baixa,2026-04-24 11:53:33,2026-05-21 11:53:33,Fechado
ISS-C01-P02-001002,C01-P02,C01-E0060,Feature,Alta,2026-04-26 18:33:38,,Aberto
ISS-C01-P02-001003,C01-P02,C01-E0329,Bug,Media,2026-04-03 09:06:25,,Aberto
ISS-C01-P02-001004,C01-P02,C01-E0361,Feature,Alta,2026-04-04 07:19:57,,Em Andamento
ISS-C01-P02-001005,C01-P02,C01-E0019,Bug,Baixa,2026-04-21 18:21:08,2026-04-29 18:21:08,Fechado
ISS-C01-P02-001006,C01-P02,C01-E0330,Bug,Media,2026-04-06 14:16:51,,Em Andamento
ISS-C01-P02-001007,C01-P02,C01-E0146,Bug,Critica,2026-04-22 12:59:20,,Em Andamento
ISS-C01-P02-001008,C01-P02,C01-E0344,Chore,Baixa,2026-04-16 14:22:18,2026-04-23 14:22:18,Fechado
ISS-C01-P02-001009,C01-P02,C01-E0310,Bug,Media,2026-04-18 13:13:44,2026-05-21 13:13:44,Fechado
ISS-C01-P02-001010,C01-P02,C01-E0112,Feature,Alta,2026-05-22 21:32:32,,Aberto
ISS-C01-P02-001011,C01-P02,C01-E0024,Chore,Baixa,2026-05-07 15:28:17,2026-05-23 15:28:17,Fechado
ISS-C01-P02-001012,C01-P02,C01-E0103,Debito Tecnico,Media,2026-05-23 13:54:52,,Aberto
ISS-C01-P02-001013,C01-P02,C01-E0005,Bug,Baixa,2026-05-21 21:40:19,2026-06-22 21:40:19,Fechado
ISS-C01-P02-001014,C01-P02,C01-E0358,Feature,Baixa,2026-05-09 14:21:57,,Em Andamento
ISS-C01-P02-001015,C01-P02,C01-E0363,Feature,Media,2026-05-18 20:08:41,2026-06-18 20:08:41,Fechado
ISS-C01-P02-001016,C01-P02,C01-E0255,Feature,Baixa,2026-05-14 19:49:57,2026-06-18 19:49:57,Fechado
ISS-C01-P02-001017,C01-P02,C01-E0210,Chore,Media,2026-05-10 09:06:02,,Em Andamento
ISS-C01-P02-001018,C01-P02,C01-E0058,Feature,Critica,2026-05-19 17:25:38,2026-05-29 17:25:38,Fechado
ISS-C01-P02-001019,C01-P02,C01-E0209,Bug,Baixa,2026-05-14 16:15:19,2026-05-15 16:15:19,Fechado
ISS-C01-P02-001020,C01-P02,C01-E0098,Chore,Alta,2026-05-31 16:44:56,,Aberto
ISS-C01-P02-001021,C01-P02,C01-E0057,Debito Tecnico,Alta,2026-05-07 13:51:57,2026-05-19 13:51:57,Fechado
ISS-C01-P02-001022,C01-P02,C01-E0134,Bug,Media,2026-05-08 11:36:32,,Em Andamento
ISS-C01-P02-001023,C01-P02,C01-E0067,Feature,Baixa,2026-05-19 14:57:01,,Em Andamento
ISS-C01-P02-001024,C01-P02,C01-E0185,Bug,Critica,2026-05-30 07:20:26,2026-06-02 07:20:26,Fechado
ISS-C01-P02-001025,C01-P02,C01-E0270,Chore,Baixa,2026-05-15 08:18:50,2026-06-19 08:18:50,Fechado
ISS-C01-P02-001026,C01-P02,C01-E0188,Bug,Baixa,2026-05-01 12:06:31,,Aberto
ISS-C01-P02-001027,C01-P02,C01-E0104,Bug,Baixa,2026-05-30 19:11:32,2026-07-07 19:11:32,Fechado
ISS-C01-P02-001028,C01-P02,C01-E0049,Bug,Baixa,2026-05-13 16:15:09,2026-06-05 16:15:09,Fechado
ISS-C01-P02-001029,C01-P02,C01-E0222,Bug,Media,2026-05-30 10:06:40,,Em Andamento
ISS-C01-P02-001030,C01-P02,C01-E0226,Feature,Media,2026-05-09 07:10:37,,Em Andamento
ISS-C01-P02-001031,C01-P02,C01-E0006,Bug,Alta,2026-05-11 17:13:35,2026-06-02 17:13:35,Fechado
ISS-C01-P02-001032,C01-P02,C01-E0303,Bug,Media,2026-05-30 18:52:12,,Aberto
ISS-C01-P02-001033,C01-P02,C01-E0233,Bug,Media,2026-05-22 13:19:40,2026-05-28 13:19:40,Fechado
ISS-C01-P02-001034,C01-P02,C01-E0284,Bug,Baixa,2026-05-13 16:24:13,,Em Andamento
ISS-C01-P02-001035,C01-P02,C01-E0310,Bug,Media,2026-05-09 10:51:20,2026-06-01 10:51:20,Fechado
ISS-C01-P02-001036,C01-P02,C01-E0361,Bug,Alta,2026-05-20 17:03:01,2026-06-16 17:03:01,Fechado
ISS-C01-P02-001037,C01-P02,C01-E0099,Feature,Media,2026-05-28 17:43:46,,Aberto
ISS-C01-P02-001038,C01-P02,C01-E0324,Feature,Media,2026-05-30 12:20:35,2026-06-10 12:20:35,Fechado
ISS-C01-P02-001039,C01-P02,C01-E0048,Bug,Alta,2026-05-29 13:02:09,2026-06-29 13:02:09,Fechado
ISS-C01-P02-001040,C01-P02,C01-E0131,Bug,Media,2026-06-13 15:47:18,2026-06-18 15:47:18,Fechado
ISS-C01-P02-001041,C01-P02,C01-E0123,Bug,Media,2026-06-11 11:46:34,,Em Andamento
ISS-C01-P02-001042,C01-P02,C01-E0038,Debito Tecnico,Critica,2026-06-28 08:07:28,,Em Andamento
ISS-C01-P02-001043,C01-P02,C01-E0130,Bug,Media,2026-06-06 13:38:57,2026-07-09 13:38:57,Fechado
ISS-C01-P02-001044,C01-P02,C01-E0130,Feature,Media,2026-06-22 15:13:09,,Aberto
ISS-C01-P02-001045,C01-P02,C01-E0149,Bug,Baixa,2026-06-05 21:07:35,,Em Andamento
ISS-C01-P02-001046,C01-P02,C01-E0189,Feature,Critica,2026-06-20 16:32:13,,Em Andamento
ISS-C01-P02-001047,C01-P02,C01-E0023,Feature,Critica,2026-06-20 07:06:13,2026-07-12 07:06:13,Fechado
ISS-C01-P02-001048,C01-P02,C01-E0360,Feature,Media,2026-06-03 14:38:25,,Aberto
ISS-C01-P02-001049,C01-P02,C01-E0275,Feature,Baixa,2026-06-19 15:46:00,,Aberto
ISS-C01-P02-001050,C01-P02,C01-E0029,Bug,Baixa,2026-06-30 15:58:50,,Em Andamento
ISS-C01-P02-001051,C01-P02,C01-E0147,Debito Tecnico,Critica,2026-06-02 21:47:00,2026-06-23 21:47:00,Fechado
ISS-C01-P02-001052,C01-P02,C01-E0329,Bug,Media,2026-06-26 19:51:26,2026-07-16 19:51:26,Fechado
ISS-C01-P02-001053,C01-P02,C01-E0015,Feature,Media,2026-06-19 16:23:32,,Aberto
ISS-C01-P02-001054,C01-P02,C01-E0358,Feature,Alta,2026-06-12 18:47:20,2026-07-20 18:47:20,Fechado
ISS-C01-P02-001055,C01-P02,C01-E0195,Bug,Media,2026-06-12 13:46:56,,Aberto
ISS-C01-P02-001056,C01-P02,C01-E0259,Chore,Baixa,2026-06-12 21:22:29,,Aberto
ISS-C01-P02-001057,C01-P02,C01-E0103,Feature,Media,2026-06-25 17:07:57,,Aberto
ISS-C01-P02-001058,C01-P02,C01-E0290,Feature,Media,2026-06-24 07:27:04,2026-07-10 07:27:04,Fechado
ISS-C01-P02-001059,C01-P02,C01-E0086,Debito Tecnico,Alta,2026-06-10 18:27:42,,Em Andamento
ISS-C01-P02-001060,C01-P02,C01-E0289,Feature,Media,2026-06-12 21:25:08,2026-07-26 21:25:08,Fechado
ISS-C01-P02-001061,C01-P02,C01-E0143,Bug,Alta,2026-06-03 19:36:25,2026-07-10 19:36:25,Fechado
ISS-C01-P02-001062,C01-P02,C01-E0169,Bug,Alta,2026-06-16 10:43:52,,Em Andamento
ISS-C01-P02-001063,C01-P02,C01-E0275,Debito Tecnico,Baixa,2026-06-08 09:28:07,,Em Andamento
ISS-C01-P02-001064,C01-P02,C01-E0109,Feature,Baixa,2026-06-22 17:07:16,2026-07-05 17:07:16,Fechado
ISS-C01-P02-001065,C01-P02,C01-E0172,Debito Tecnico,Alta,2026-06-01 12:35:46,2026-07-07 12:35:46,Fechado
ISS-C01-P02-001066,C01-P02,C01-E0237,Bug,Baixa,2026-06-23 08:15:22,2026-07-06 08:15:22,Fechado
ISS-C01-P02-001067,C01-P02,C01-E0319,Debito Tecnico,Baixa,2026-06-05 18:58:12,,Em Andamento
ISS-C01-P02-001068,C01-P02,C01-E0174,Bug,Baixa,2026-06-12 17:16:14,,Aberto
ISS-C01-P02-001069,C01-P02,C01-E0288,Bug,Baixa,2026-06-27 10:00:32,2026-08-08 10:00:32,Fechado
ISS-C01-P02-001070,C01-P02,C01-E0176,Chore,Alta,2026-06-04 12:34:58,2026-06-29 12:34:58,Fechado
ISS-C01-P02-001071,C01-P02,C01-E0152,Feature,Alta,2026-06-14 11:34:09,2026-07-15 11:34:09,Fechado
ISS-C01-P02-001072,C01-P02,C01-E0015,Feature,Media,2026-06-11 08:34:31,,Em Andamento
ISS-C01-P02-001073,C01-P02,C01-E0283,Feature,Media,2026-06-13 13:51:21,2026-07-07 13:51:21,Fechado
ISS-C01-P02-001074,C01-P02,C01-E0133,Feature,Baixa,2026-06-27 08:52:52,,Aberto
ISS-C01-P02-001075,C01-P02,C01-E0142,Chore,Baixa,2026-06-27 19:48:36,,Aberto
ISS-C01-P02-001076,C01-P02,C01-E0058,Feature,Baixa,2026-06-28 11:05:14,2026-08-07 11:05:14,Fechado
ISS-C01-P02-001077,C01-P02,C01-E0234,Bug,Critica,2026-06-20 15:48:50,2026-08-01 15:48:50,Fechado
ISS-C01-P02-001078,C01-P02,C01-E0031,Bug,Media,2026-06-16 11:39:03,2026-06-27 11:39:03,Fechado
ISS-C01-P02-001079,C01-P02,C01-E0342,Debito Tecnico,Baixa,2026-07-19 10:20:06,2026-08-05 10:20:06,Fechado
ISS-C01-P02-001080,C01-P02,C01-E0284,Feature,Media,2026-07-12 18:25:24,2026-07-17 18:25:24,Fechado
ISS-C01-P02-001081,C01-P02,C01-E0055,Bug,Media,2026-07-12 13:48:21,2026-07-24 13:48:21,Fechado
ISS-C01-P02-001082,C01-P02,C01-E0170,Bug,Critica,2026-07-31 17:50:28,2026-08-10 00:00:00,Fechado
ISS-C01-P02-001083,C01-P02,C01-E0263,Bug,Baixa,2026-07-31 09:52:36,2026-08-02 09:52:36,Fechado
ISS-C01-P02-001084,C01-P02,C01-E0270,Bug,Critica,2026-07-03 18:45:39,2026-07-24 18:45:39,Fechado
ISS-C01-P02-001085,C01-P02,C01-E0355,Bug,Alta,2026-07-09 16:59:25,2026-07-15 16:59:25,Fechado
ISS-C01-P02-001086,C01-P02,C01-E0291,Feature,Baixa,2026-07-08 12:23:27,2026-07-20 12:23:27,Fechado
ISS-C01-P02-001087,C01-P02,C01-E0017,Bug,Critica,2026-07-06 17:05:03,2026-08-10 00:00:00,Fechado
ISS-C01-P02-001088,C01-P02,C01-E0106,Bug,Media,2026-07-27 16:31:20,,Em Andamento
ISS-C01-P02-001089,C01-P02,C01-E0312,Chore,Baixa,2026-07-10 10:54:38,2026-07-17 10:54:38,Fechado
ISS-C01-P02-001090,C01-P02,C01-E0073,Debito Tecnico,Baixa,2026-07-23 10:24:47,,Aberto
ISS-C01-P02-001091,C01-P02,C01-E0327,Feature,Critica,2026-07-25 17:26:08,,Aberto
ISS-C01-P02-001092,C01-P02,C01-E0130,Bug,Alta,2026-07-25 07:38:50,,Em Andamento
ISS-C01-P02-001093,C01-P02,C01-E0287,Bug,Media,2026-07-10 09:29:42,,Aberto
ISS-C01-P02-001094,C01-P02,C01-E0112,Feature,Baixa,2026-07-03 15:16:03,2026-08-10 00:00:00,Fechado
ISS-C01-P02-001095,C01-P02,C01-E0360,Bug,Baixa,2026-07-12 21:31:02,,Em Andamento
ISS-C01-P02-001096,C01-P02,C01-E0142,Chore,Media,2026-07-26 16:00:08,2026-08-09 16:00:08,Fechado
ISS-C01-P02-001097,C01-P02,C01-E0006,Chore,Media,2026-07-11 09:23:02,2026-07-27 09:23:02,Fechado
ISS-C01-P02-001098,C01-P02,C01-E0302,Bug,Baixa,2026-07-02 17:25:15,,Em Andamento
ISS-C01-P02-001099,C01-P02,C01-E0259,Bug,Alta,2026-07-03 21:25:35,,Aberto
ISS-C01-P02-001100,C01-P02,C01-E0014,Chore,Media,2026-07-01 11:13:04,,Em Andamento
ISS-C01-P02-001101,C01-P02,C01-E0037,Feature,Media,2026-07-05 16:16:06,,Em Andamento
ISS-C01-P02-001102,C01-P02,C01-E0276,Bug,Media,2026-07-04 13:30:37,2026-07-25 13:30:37,Fechado
ISS-C01-P02-001103,C01-P02,C01-E0206,Feature,Media,2026-07-01 10:47:05,2026-07-05 10:47:05,Fechado
ISS-C01-P02-001104,C01-P02,C01-E0196,Feature,Critica,2026-07-06 16:11:13,,Em Andamento
ISS-C01-P02-001105,C01-P02,C01-E0017,Feature,Media,2026-07-12 14:25:49,,Em Andamento
ISS-C01-P02-001106,C01-P02,C01-E0342,Feature,Media,2026-07-04 17:16:17,,Em Andamento
ISS-C01-P02-001107,C01-P02,C01-E0098,Debito Tecnico,Media,2026-07-01 19:10:09,,Em Andamento
ISS-C01-P02-001108,C01-P02,C01-E0101,Bug,Alta,2026-07-02 11:29:33,,Em Andamento
ISS-C01-P02-001109,C01-P02,C01-E0320,Feature,Media,2026-07-02 20:56:53,,Aberto
ISS-C01-P02-001110,C01-P02,C01-E0006,Feature,Media,2026-07-01 14:27:47,2026-07-06 14:27:47,Fechado
ISS-C01-P02-001111,C01-P02,C01-E0123,Bug,Baixa,2026-07-01 17:44:39,,Aberto
ISS-C01-P02-001112,C01-P02,C01-E0178,Bug,Baixa,2026-07-13 20:34:58,2026-08-10 00:00:00,Fechado
ISS-C01-P02-001113,C01-P02,C01-E0111,Debito Tecnico,Alta,2026-07-16 10:00:15,,Aberto
