deployment_id,project_id,timestamp,environment,status
DEP-C05-P01-001671,C05-P01,2025-07-22 20:20:45,Dev,Sucesso
DEP-C05-P01-001672,C05-P01,2025-08-22 17:20:57,Staging,Sucesso
DEP-C05-P01-001673,C05-P01,2025-08-17 14:37:39,Producao,Sucesso
DEP-C05-P01-001674,C05-P01,2025-09-09 16:55:39,Producao,Sucesso
DEP-C05-P01-001675,C05-P01,2025-09-08 15:53:21,Producao,Sucesso
DEP-C05-P01-001676,C05-P01,2025-09-17 21:28:18,Dev,Sucesso
DEP-C05-P01-001677,C05-P01,2025-10-29 16:54:26,Dev,Sucesso
DEP-C05-P01-001678,C05-P01,2025-11-26 11:17:26,Producao,Sucesso
DEP-C05-P01-001679,C05-P01,2025-11-06 20:41:21,Dev,Sucesso
DEP-C05-P01-001680,C05-P01,2025-11-12 18:27:29,Staging,Sucesso
DEP-C05-P01-001681,C05-P01,2025-12-10 19:29:59,Dev,Sucesso
DEP-C05-P01-001682,C05-P01,2025-12-24 18:24:20,Dev,Sucesso
DEP-C05-P01-001683,C05-P01,2025-12-14 09:56:43,Dev,Sucesso
DEP-C05-P01-001684,C05-P01,2025-12-01 07:29:53,Producao,Sucesso
DEP-C05-P01-001685,C05-P01,2025-12-13 11:53:59,Dev,Sucesso
DEP-C05-P01-001686,C05-P01,2025-12-04 09:11:29,Dev,Sucesso
DEP-C05-P01-001687,C05-P01,2026-01-13 08:03:51,Producao,Sucesso
DEP-C05-P01-001688,C05-P01,2026-01-14 18:53:20,Staging,Sucesso
DEP-C05-P01-001689,C05-P01,2026-01-23 18:14:20,Producao,Sucesso
DEP-C05-P01-001690,C05-P01,2026-01-25 19:48:19,Producao,Sucesso
DEP-C05-P01-001691,C05-P01,2026-01-16 18:09:21,Producao,Sucesso
DEP-C05-P01-001692,C05-P01,2026-02-19 12:56:17,Dev,Sucesso
DEP-C05-P01-001693,C05-P01,2026-03-19 13:19:26,Dev,Sucesso
DEP-C05-P01-001694,C05-P01,2026-03-24 14:02:36,Staging,Sucesso
DEP-C05-P01-001695,C05-P01,2026-03-17 10:38:21,Producao,Sucesso
DEP-C05-P01-001696,C05-P01,2026-03-09 13:35:21,Dev,Falha
DEP-C05-P01-001697,C05-P01,2026-03-03 14:30:20,Staging,Sucesso
DEP-C05-P01-001698,C05-P01,2026-04-30 11:06:33,Staging,Sucesso
DEP-C05-P01-001699,C05-P01,2026-05-09 15:25:56,Staging,Revertido
DEP-C05-P01-001700,C05-P01,2026-05-19 16:31:55,Dev,Sucesso
DEP-C05-P01-001701,C05-P01,2026-05-07 17:01:42,Dev,Falha
DEP-C05-P01-001702,C05-P01,2026-05-11 13:14:30,Dev,Sucesso
DEP-C05-P01-001703,C05-P01,2026-06-05 12:33:24,Producao,Falha
DEP-C05-P01-001704,C05-P01,2026-06-19 19:42:37,Dev,Sucesso
DEP-C05-P01-001705,C05-P01,2026-06-16 10:24:18,Dev,Falha
DEP-C05-P01-001706,C05-P01,2026-06-04 07:29:10,Producao,Sucesso
DEP-C05-P01-001707,C05-P01,2026-06-24 08:04:52,Dev,Sucesso
DEP-C05-P01-001708,C05-P01,2026-07-19 20:23:16,Dev,Sucesso
DEP-C05-P01-001709,C05-P01,2026-07-15 11:01:56,Staging,Sucesso
DEP-C05-P01-001710,C05-P01,2026-07-27 15:05:42,Dev,Falha
DEP-C05-P02-001711,C05-P02,2026-04-13 12:09:38,Staging,Sucesso
DEP-C05-P02-001712,C05-P02,2026-04-20 19:06:12,Staging,Sucesso
DEP-C05-P02-001713,C05-P02,2026-04-12 18:32:03,Dev,Sucesso
DEP-C05-P02-001714,C05-P02,2026-04-18 17:22:44,Dev,Sucesso
DEP-C05-P02-001715,C05-P02,2026-04-29 14:54:39,Staging,Sucesso
DEP-C05-P02-001716,C05-P02,2026-04-26 09:50:46,Dev,Sucesso
DEP-C05-P02-001717,C05-P02,2026-06-28 08:18:52,Staging,Sucesso
DEP-C05-P02-001718,C05-P02,2026-06-02 14:25:37,Dev,Falha
DEP-C05-P02-001719,C05-P02,2026-07-31 18:09:55,Dev,Sucesso
DEP-C05-P02-001720,C05-P02,2026-07-24 13:53:33,Dev,Sucesso
DEP-C05-P02-001721,C05-P02,2026-07-21 08:52:25,Producao,Sucesso
DEP-C05-P02-001722,C05-P02,2026-07-14 11:45:46,Producao,Sucesso
DEP-C05-P02-001723,C05-P02,2026-07-01 08:32:09,Staging,Sucesso
DEP-C05-P02-001724,C05-P02,2026-07-24 09:12:52,Producao,Falha
DEP-C05-P02-001725,C05-P02,2026-07-27 12:53:35,Dev,Sucesso
DEP-C05-P03-001726,C05-P03,2025-06-16 12:09:58,Dev,Sucesso
DEP-C05-P03-001727,C05-P03,2025-06-28 17:23:22,Producao,Sucesso
DEP-C05-P03-001728,C05-P03,2025-06-08 14:35:17,Dev,Sucesso
DEP-C05-P03-001729,C05-P03,2025-06-11 16:03:24,Producao,Falha
DEP-C05-P03-001730,C05-P03,2025-07-17 08:08:34,Staging,Sucesso
DEP-C05-P03-001731,C05-P03,2025-07-29 08:39:46,Producao,Sucesso
DEP-C05-P03-001732,C05-P03,2025-07-26 10:02:34,Staging,Sucesso
DEP-C05-P03-001733,C05-P03,2025-07-30 13:22:23,Dev,Sucesso
DEP-C05-P03-001734,C05-P03,2025-07-01 16:14:12,Dev,Sucesso
DEP-C05-P03-001735,C05-P03,2025-08-16 14:31:01,Dev,Sucesso
DEP-C05-P03-001736,C05-P03,2025-08-19 21:25:29,Dev,Sucesso
DEP-C05-P03-001737,C05-P03,2025-08-23 14:22:16,Staging,Sucesso
DEP-C05-P03-001738,C05-P03,2025-08-27 08:03:44,Dev,Sucesso
DEP-C05-P03-001739,C05-P03,2025-08-14 08:43:41,Dev,Falha
DEP-C05-P03-001740,C05-P03,2025-09-28 08:31:26,Staging,Sucesso
DEP-C05-P03-001741,C05-P03,2025-09-07 11:06:23,Staging,Revertido
DEP-C05-P03-001742,C05-P03,2025-10-23 15:56:13,Dev,Sucesso
DEP-C05-P03-001743,C05-P03,2025-10-27 19:36:00,Dev,Sucesso
DEP-C05-P03-001744,C05-P03,2025-10-20 11:11:05,Staging,Sucesso
DEP-C05-P03-001745,C05-P03,2025-10-13 10:06:49,Staging,Falha
DEP-C05-P03-001746,C05-P03,2025-10-13 19:09:15,Staging,Sucesso
DEP-C05-P03-001747,C05-P03,2025-12-01 07:22:51,Dev,Sucesso
DEP-C05-P03-001748,C05-P03,2025-12-09 19:06:15,Producao,Sucesso
DEP-C05-P03-001749,C05-P03,2025-12-23 13:11:03,Staging,Sucesso
DEP-C05-P03-001750,C05-P03,2025-12-31 11:36:47,Staging,Sucesso
DEP-C05-P03-001751,C05-P03,2025-12-28 16:24:50,Staging,Sucesso
DEP-C05-P03-001752,C05-P03,2026-02-16 16:57:34,Dev,Sucesso
DEP-C05-P03-001753,C05-P03,2026-02-10 10:11:42,Dev,Sucesso
DEP-C05-P03-001754,C05-P03,2026-02-08 11:25:30,Dev,Sucesso
DEP-C05-P03-001755,C05-P03,2026-03-28 07:41:45,Dev,Sucesso
DEP-C05-P03-001756,C05-P03,2026-03-25 08:15:03,Staging,Revertido
DEP-C05-P03-001757,C05-P03,2026-04-18 11:09:59,Producao,Sucesso
DEP-C05-P03-001758,C05-P03,2026-04-11 07:06:28,Staging,Sucesso
DEP-C05-P03-001759,C05-P03,2026-05-03 08:46:48,Dev,Sucesso
DEP-C05-P03-001760,C05-P03,2026-05-12 16:40:20,Producao,Sucesso
DEP-C05-P03-001761,C05-P03,2026-05-03 12:53:21,Dev,Sucesso
DEP-C05-P03-001762,C05-P03,2026-05-24 14:54:24,Dev,Sucesso
DEP-C05-P03-001763,C05-P03,2026-05-02 21:10:42,Dev,Sucesso
DEP-C05-P03-001764,C05-P03,2026-05-19 18:02:05,Dev,Sucesso
DEP-C05-P03-001765,C05-P03,2026-06-02 19:05:26,Dev,Sucesso
DEP-C05-P03-001766,C05-P03,2026-06-08 18:05:12,Dev,Falha
DEP-C05-P03-001767,C05-P03,2026-06-10 14:14:33,Producao,Sucesso
DEP-C05-P03-001768,C05-P03,2026-07-19 07:58:48,Staging,Sucesso
DEP-C05-P03-001769,C05-P03,2026-07-29 15:27:13,Dev,Sucesso
DEP-C05-P03-001770,C05-P03,2026-07-03 09:59:14,Staging,Sucesso
DEP-C05-P03-001771,C05-P03,2026-07-21 10:26:11,Dev,Sucesso
DEP-C05-P03-001772,C05-P03,2026-07-17 18:19:38,Staging,Sucesso
DEP-C05-P04-001773,C05-P04,2025-12-07 17:24:08,Dev,Sucesso
DEP-C05-P04-001774,C05-P04,2025-12-28 15:20:30,Dev,Sucesso
DEP-C05-P04-001775,C05-P04,2025-12-14 17:58:45,Dev,Sucesso
DEP-C05-P04-001776,C05-P04,2025-12-08 18:45:23,Dev,Sucesso
DEP-C05-P04-001777,C05-P04,2025-12-17 09:46:40,Dev,Falha
DEP-C05-P04-001778,C05-P04,2025-12-02 15:15:04,Staging,Sucesso
DEP-C05-P04-001779,C05-P04,2026-01-18 14:25:28,Staging,Sucesso
DEP-C05-P04-001780,C05-P04,2026-01-08 13:19:07,Dev,Sucesso
DEP-C05-P04-001781,C05-P04,2026-01-07 20:11:46,Dev,Sucesso
DEP-C05-P04-001782,C05-P04,2026-01-06 09:26:07,Dev,Falha
DEP-C05-P04-001783,C05-P04,2026-01-27 20:28:24,Dev,Sucesso
DEP-C05-P04-001784,C05-P04,2026-02-03 15:38:58,Staging,Sucesso
DEP-C05-P04-001785,C05-P04,2026-02-14 18:58:46,Staging,Falha
DEP-C05-P04-001786,C05-P04,2026-03-14 16:26:55,Dev,Sucesso
DEP-C05-P04-001787,C05-P04,2026-03-02 15:04:29,Producao,Sucesso
DEP-C05-P04-001788,C05-P04,2026-03-26 19:05:37,Dev,Sucesso
DEP-C05-P04-001789,C05-P04,2026-04-19 13:59:35,Staging,Sucesso
DEP-C05-P04-001790,C05-P04,2026-04-11 07:09:29,Dev,Sucesso
DEP-C05-P04-001791,C05-P04,2026-05-10 12:36:37,Staging,Sucesso
DEP-C05-P04-001792,C05-P04,2026-05-21 08:35:48,Staging,Sucesso
DEP-C05-P04-001793,C05-P04,2026-05-17 11:52:47,Dev,Sucesso
DEP-C05-P04-001794,C05-P04,2026-05-31 14:52:49,Producao,Sucesso
DEP-C05-P04-001795,C05-P04,2026-06-05 14:17:44,Dev,Sucesso
DEP-C05-P04-001796,C05-P04,2026-06-20 19:09:45,Dev,Sucesso
DEP-C05-P04-001797,C05-P04,2026-07-20 16:07:47,Staging,Sucesso
DEP-C05-P04-001798,C05-P04,2026-07-12 18:21:43,Dev,Sucesso
DEP-C05-P04-001799,C05-P04,2026-07-19 13:02:41,Dev,Sucesso
DEP-C05-P04-001800,C05-P04,2026-07-05 09:47:21,Dev,Sucesso
